Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"46,520","51,064","136,302","123,454","9,830",19.4,"8,507",16.8,"50,581",D,D,D,41.0,"24,885","16,322","8,563",13.2,20.2,"25,696",20.8,40.4,"6,441","6,446","12,183"
b. 5 to 9,"19,281","22,769","158,092","150,625","2,956",13.2,"1,988",8.9,"43,184","19,214","23,970",12.8,28.7,"28,250","12,890","15,360",8.6,18.8,"14,934",9.9,37.6,"1,362","1,364",D
c. 10 to 19,"11,060","13,601","190,502","183,352","1,414",10.5,"1,001",7.5,"45,469","18,702","26,767",10.2,24.8,"31,168","13,241","17,927",7.2,17.0,"14,301",7.8,34.0,633,635,"8,417"
d. 20 to 49,"6,451","8,660","274,163","263,198",803,9.4,506,5.9,"61,400","24,420","36,980",9.3,23.3,"39,469","14,834","24,635",5.6,15.0,"21,931",8.3,30.0,255,256,"7,200"
e. 50 to 99,"2,167","2,868","201,935","197,573",208,7.3,149,5.2,"38,405","14,420","23,985",7.3,19.4,"29,681","10,166","19,515",5.1,15.0,"8,724",4.4,30.0,64,64,"4,372"
f. 100 to 249,"1,132","1,578","242,521","239,909",85,5.4,82,5.2,"40,514","12,376","28,138",5.2,16.9,"35,289",D,"23,514",D,14.7,"5,225",2.2,29.4,28,28,"4,096"
g. 250 to 499,431,564,"191,992","190,596",26,4.7,11,2.0,"23,510","8,680","14,830",4.6,12.3,"20,718","4,043","16,675",2.1,10.9,"2,792",1.4,21.8,3,3,"1,097"
h. 500 to 999,155,206,"137,432","138,619",6,2.9,6,2.9,"11,537","3,652","7,885",2.6,8.3,"13,911","3,674","10,237",2.7,10.0,"-2,374",-1.7,16.6,1,1,D
i. 1000+,73,90,"163,978","168,307",1,1.1,1,1.1,"13,543",D,D,D,8.0,"22,201",D,"19,446",D,13.2,"-8,658",-5.2,16.0,,,
m. ALL,"87,270","101,400","1,696,917","1,655,633","15,329",15.3,"12,251",12.2,"328,143","125,334","202,809",7.6,19.8,"245,572","89,700","155,872",5.4,14.8,"82,571",5.0,29.6,"8,787","8,797","46,769"
,,1980,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"46,348","50,753","134,387","122,904","9,316",18.4,"8,522",16.9,"49,158",D,D,D,40.0,"26,192","16,179","10,013",13.2,21.3,"22,966",18.7,42.6,"6,342","6,353",D
b. 5 to 9,"19,499","23,149","160,552","154,841","2,574",11.2,"2,112",9.2,"43,148","16,695","26,453",10.8,27.9,"31,726","13,612","18,114",8.8,20.5,"11,422",7.4,41.0,"1,455","1,465","9,459"
c. 10 to 19,"11,505","14,102","190,702","188,435","1,273",9.1,"1,066",7.6,"40,070","16,840","23,230",8.9,21.3,"35,535","14,110","21,425",7.5,18.9,"4,535",2.4,37.8,664,667,"8,732"
d. 20 to 49,"6,783","9,046","275,850","274,503",641,7.1,576,6.4,"49,942","19,222","30,720",7.0,18.2,"47,248","17,290","29,958",6.3,17.2,"2,694",1.0,34.4,299,303,"8,980"
e. 50 to 99,"2,245","3,062","209,824","208,108",211,7.0,141,4.7,"34,025","14,279","19,746",6.9,16.3,"30,593","9,868","20,725",4.7,14.7,"3,432",1.6,29.4,58,58,"3,898"
f. 100 to 249,"1,211","1,658","250,490","247,846",109,6.7,66,4.0,"37,864","15,809","22,055",6.4,15.3,"32,576",D,"22,687",D,13.1,"5,288",2.2,26.2,20,20,"2,658"
g. 250 to 499,445,583,"202,614","202,762",19,3.2,22,3.8,"26,071","6,365","19,706",3.1,12.9,"26,367","7,681","18,686",3.8,13.0,-296,-0.1,25.8,5,5,"1,771"
h. 500 to 999,164,206,"136,322","136,857",4,1.9,4,1.9,"12,911","2,701","10,210",2.0,9.4,"13,980","2,640","11,340",1.9,10.2,"-1,069",-0.8,18.8,1,1,D
i. 1000+,82,99,"177,614","181,165",2,2.0,2,2.0,"12,067",D,D,D,6.7,"19,168",D,"16,338",D,10.6,"-7,101",-3.9,13.4,,,
m. ALL,"88,282","102,658","1,738,355","1,717,421","14,149",13.9,"12,511",12.3,"305,256","113,347","191,909",6.6,17.8,"263,385","94,099","169,286",5.5,15.3,"41,871",2.5,30.6,"8,844","8,872","47,751"
,,1981,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"45,639","49,678","131,966","122,069","8,580",17.0,"9,705",19.2,"47,253","17,063","30,190",14.0,38.7,"27,458","18,746","8,712",15.4,22.5,"19,795",16.2,45.0,"6,472","6,479","12,059"
b. 5 to 9,"19,014","22,704","156,606","151,603","2,728",12.1,"2,402",10.6,"41,686","17,665","24,021",11.7,27.5,"31,680","15,558","16,122",10.3,20.9,"10,006",6.6,41.8,"1,310","1,312","8,513"
c. 10 to 19,"11,159","13,949","193,319","190,287","1,294",9.3,"1,300",9.3,"44,218","17,185","27,033",9.0,23.2,"38,153","17,388","20,765",9.1,20.1,"6,065",3.1,40.2,661,662,"8,746"
d. 20 to 49,"6,586","8,812","272,893","269,260",744,8.5,710,8.1,"55,957","22,626","33,331",8.4,20.8,"48,691","20,996","27,695",7.8,18.1,"7,266",2.7,36.2,318,318,"9,404"
e. 50 to 99,"2,304","3,151","217,440","215,208",267,8.5,216,6.9,"42,490","18,400","24,090",8.5,19.7,"38,025","15,284","22,741",7.1,17.7,"4,465",2.0,35.4,77,77,"5,359"
f. 100 to 249,"1,217","1,718","251,957","253,590",130,7.6,98,5.8,"40,429","19,182","21,247",7.6,15.9,"43,694","15,059","28,635",5.9,17.2,"-3,265",-1.3,31.8,22,22,"3,256"
g. 250 to 499,422,567,"190,304","192,330",28,5.0,21,3.7,"23,358","9,885","13,473",5.1,12.1,"27,410","7,009","20,401",3.6,14.3,"-4,052",-2.2,24.2,1,1,D
h. 500 to 999,164,205,"132,077","133,480",9,4.4,4,2.0,"11,036","6,026","5,010",4.5,8.3,"13,841","2,408","11,433",1.8,10.4,"-2,805",-2.1,16.6,1,1,D
i. 1000+,87,102,"179,615","191,241",3,2.9,4,3.9,"17,194","3,988","13,206",2.1,9.0,"40,445","11,928","28,517",6.2,21.1,"-23,251",-12.1,18.0,,,
m. ALL,"86,592","100,886","1,726,177","1,719,068","13,783",13.6,"14,460",14.2,"323,621","132,020","191,601",7.7,18.8,"309,397","124,376","185,021",7.2,18.0,"14,224",0.8,36.0,"8,862","8,872","48,378"
,,1982,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"45,889","50,623","133,536","121,519","10,247",20.4,"8,426",16.8,"49,260",D,D,D,40.5,"25,226","16,257","8,969",13.4,20.8,"24,034",19.7,41.6,"4,826","4,826",D
b. 5 to 9,"19,535","23,659","160,739","154,682","3,131",13.5,"2,100",9.1,"43,181","20,109","23,072",13.0,27.9,"31,067","13,678","17,389",8.8,20.1,"12,114",7.8,40.2,"1,120","1,120","7,326"
c. 10 to 19,"11,348","14,021","187,853","185,177","1,511",10.9,"1,069",7.7,"41,706","20,026","21,680",10.8,22.5,"36,354","14,329","22,025",7.7,19.6,"5,352",2.9,39.2,538,538,"7,134"
d. 20 to 49,"6,838","9,294","281,669","278,388",835,9.1,577,6.3,"56,484","25,213","31,271",9.1,20.3,"49,921","17,365","32,556",6.2,17.9,"6,563",2.4,35.8,264,268,"7,927"
e. 50 to 99,"2,344","3,247","213,068","214,803",288,9.0,193,6.0,"37,500","19,070","18,430",8.9,17.5,"40,969","13,087","27,882",6.1,19.1,"-3,469",-1.6,35.0,72,72,"4,852"
f. 100 to 249,"1,245","1,833","265,467","268,074",137,7.5,107,5.9,"40,534","20,120","20,414",7.5,15.1,"45,747","15,492","30,255",5.8,17.1,"-5,213",-2.0,30.2,30,30,"4,274"
g. 250 to 499,437,594,"201,969","199,111",41,7.1,12,2.1,"29,810","13,294","16,516",6.7,15.0,"24,093","3,916","20,177",2.0,12.1,"5,717",2.9,24.2,3,3,"1,041"
h. 500 to 999,161,206,"126,365","131,382",6,2.9,6,2.9,"8,727","4,301","4,426",3.3,6.6,"18,761","4,100","14,661",3.1,14.3,"-10,034",-7.7,13.2,1,1,D
i. 1000+,86,100,"195,738","191,607",3,3.0,0,0.0,"27,907",D,D,D,14.6,"19,644",0,"19,644",0.0,10.3,"8,263",4.3,20.6,,,
m. ALL,"87,883","103,577","1,766,404","1,744,743","16,199",15.8,"12,490",12.2,"335,109","165,340","169,769",9.5,19.2,"291,782","98,224","193,558",5.6,16.7,"43,327",2.5,33.4,"6,854","6,858","42,418"
,,1983,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"48,944","53,767","142,861","129,805","9,805",18.7,"7,709",14.7,"49,766",D,D,D,38.3,"23,654","15,140","8,514",11.7,18.2,"26,112",20.1,36.4,"5,305","5,307","10,418"
b. 5 to 9,"20,077","24,375","166,310","160,689","2,752",11.5,"2,082",8.7,"41,321","18,006","23,315",11.2,25.7,"30,078","13,428","16,650",8.4,18.7,"11,243",7.0,37.4,"1,366","1,370","8,820"
c. 10 to 19,"11,283","14,236","199,307","193,543","1,216",8.6,975,6.9,"44,710","16,042","28,668",8.3,23.1,"33,182","12,878","20,304",6.7,17.1,"11,528",6.0,34.2,584,586,"7,689"
d. 20 to 49,"6,758","9,294","288,456","283,111",713,7.7,557,6.0,"57,187","21,496","35,691",7.6,20.2,"46,497","16,735","29,762",5.9,16.4,"10,690",3.8,32.8,274,274,"8,121"
e. 50 to 99,"2,384","3,226","222,881","219,445",249,7.8,140,4.4,"40,820","16,810","24,010",7.7,18.6,"33,948","9,785","24,163",4.5,15.5,"6,872",3.1,31.0,65,66,D
f. 100 to 249,"1,203","1,729","255,086","255,998",118,6.8,85,4.9,"39,774","16,947","22,827",6.6,15.5,"41,597","12,714","28,883",5.0,16.2,"-1,823",-0.7,31.0,23,23,"3,349"
g. 250 to 499,423,576,"184,888","192,350",22,3.8,25,4.3,"20,020","8,015","12,005",4.2,10.4,"34,943","8,711","26,232",4.5,18.2,"-14,923",-7.8,20.8,7,7,"2,458"
h. 500 to 999,176,215,"137,655","142,133",6,2.8,10,4.6,"12,026","3,788","8,238",2.7,8.5,"20,981","5,836","15,145",4.1,14.8,"-8,955",-6.3,17.0,1,1,D
i. 1000+,78,91,"172,402","184,432",3,3.3,3,3.3,"16,616",D,D,D,9.0,"40,675","4,943","35,732",2.7,22.1,"-24,059",-13.1,18.0,,,
m. ALL,"91,326","107,509","1,769,846","1,761,506","14,884",14.1,"11,586",11.0,"322,240","129,768","192,472",7.4,18.3,"305,555","100,170","205,385",5.7,17.3,"16,685",1.0,34.6,"7,625","7,634","45,893"
,,1984,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"51,780","56,654","154,848","137,183","11,371",20.7,"8,159",14.8,"58,747",D,D,D,42.8,"23,416","15,493","7,923",11.3,17.1,"35,331",25.7,34.2,"5,399","5,411","10,197"
b. 5 to 9,"21,110","25,503","183,076","171,828","3,012",12.1,"1,980",7.9,"49,851","19,589","30,262",11.4,29.0,"27,355","12,856","14,499",7.5,15.9,"22,496",13.1,31.8,"1,185","1,188","7,687"
c. 10 to 19,"11,784","14,949","218,560","207,322","1,487",10.1,953,6.5,"52,551","19,716","32,835",9.5,25.3,"30,075","12,651","17,424",6.1,14.5,"22,476",10.8,29.0,548,549,"7,167"
d. 20 to 49,"7,105","9,625","321,543","304,330",831,8.7,604,6.4,"75,708","24,888","50,820",8.2,24.9,"41,281","18,242","23,039",6.0,13.6,"34,427",11.3,27.2,315,316,"9,507"
e. 50 to 99,"2,422","3,385","244,780","234,752",283,8.5,189,5.7,"50,576","19,296","31,280",8.2,21.5,"30,520","12,973","17,547",5.5,13.0,"20,056",8.5,26.0,68,68,D
f. 100 to 249,"1,251","1,837","285,894","276,808",122,6.8,61,3.4,"49,550","17,818","31,732",6.4,17.9,"31,378",D,"22,164",D,11.3,"18,172",6.6,22.6,20,20,"3,067"
g. 250 to 499,418,581,"201,256","198,581",33,5.8,19,3.3,"27,017","10,765","16,252",5.4,13.6,"21,667","6,455","15,212",3.3,10.9,"5,350",2.7,21.8,4,4,"1,312"
h. 500 to 999,179,218,"150,991","147,213",8,3.7,3,1.4,"16,613","5,450","11,163",3.7,11.3,"9,056","2,266","6,790",1.5,6.2,"7,557",5.1,12.4,2,2,D
i. 1000+,73,85,"171,796","173,412",1,1.2,1,1.2,"8,686",D,D,D,5.0,"11,918",D,"10,703",D,6.9,"-3,232",-1.9,10.0,,,
m. ALL,"96,122","112,837","1,932,744","1,851,429","17,148",15.6,"11,969",10.9,"389,299","141,495","247,804",7.6,21.0,"226,666","91,365","135,301",4.9,12.2,"162,633",8.8,24.4,"7,541","7,558","45,219"
,,1985,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"53,323","58,026","156,258","139,138","11,894",21.2,"8,194",14.6,"58,456",D,D,D,42.0,"24,215",D,"8,555",D,17.4,"34,241",24.6,34.8,"5,491","5,501","10,435"
b. 5 to 9,"22,760","27,334","192,764","182,206","3,439",12.8,"2,292",8.6,"52,041","22,265","29,776",12.2,28.6,"30,925","14,747","16,178",8.1,17.0,"21,116",11.6,34.0,"1,363","1,370","8,786"
c. 10 to 19,"12,795","16,035","230,340","219,198","1,608",10.2,"1,076",6.8,"56,027","21,055","34,972",9.6,25.6,"33,742","14,170","19,572",6.5,15.4,"22,285",10.2,30.8,589,590,"7,760"
d. 20 to 49,"7,881","10,609","339,528","327,406",937,8.9,654,6.2,"72,708","28,068","44,640",8.6,22.2,"48,464","20,276","28,188",6.2,14.8,"24,244",7.4,29.6,320,329,"10,050"
e. 50 to 99,"2,690","3,708","267,682","258,573",295,8.0,219,6.0,"55,759","20,249","35,510",7.8,21.6,"37,540","14,733","22,807",5.7,14.5,"18,219",7.1,29.0,95,96,D
f. 100 to 249,"1,431","2,081","319,516","314,481",112,5.4,86,4.2,"50,881","16,450","34,431",5.2,16.2,"40,810","12,878","27,932",4.1,13.0,"10,071",3.2,26.0,21,21,"2,875"
g. 250 to 499,500,658,"232,417","228,173",33,5.1,20,3.1,"35,439","11,156","24,283",4.9,15.5,"26,951","6,937","20,014",3.0,11.8,"8,488",3.7,23.6,7,7,"2,188"
h. 500 to 999,185,240,"163,408","165,231",2,0.8,9,3.7,"17,162",D,D,D,10.4,"20,808","5,576","15,232",3.4,12.6,"-3,646",-2.2,20.8,1,1,D
i. 1000+,83,95,"196,837","194,281",4,4.3,2,2.1,"20,759","6,523","14,236",3.4,10.7,"15,646",D,"11,297",D,8.1,"5,113",2.6,16.2,,,
m. ALL,"101,648","118,786","2,098,750","2,028,687","18,324",15.8,"12,552",10.8,"419,232","150,321","268,911",7.4,20.7,"279,101","109,326","169,775",5.4,13.8,"140,131",6.9,27.6,"7,887","7,915","48,962"
,,1986,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"55,079","59,812","163,672","144,481","12,476",21.4,"8,903",15.3,"64,710",D,D,D,44.8,"26,328",D,"9,190",D,18.2,"38,382",26.6,36.4,"5,917","5,919",D
b. 5 to 9,"23,797","28,639","199,939","190,008","3,684",13.1,"2,438",8.7,"54,473","24,057","30,416",12.7,28.7,"34,611","15,942","18,669",8.4,18.2,"19,862",10.5,36.4,"1,590","1,590","10,328"
c. 10 to 19,"13,633","17,076","239,944","231,053","1,867",11.1,"1,281",7.6,"56,830","24,781","32,049",10.7,24.6,"39,048","17,030","22,018",7.4,16.9,"17,782",7.7,33.8,758,759,"10,037"
d. 20 to 49,"8,398","11,343","358,278","345,986","1,134",10.2,774,6.9,"82,057","34,787","47,270",10.1,23.7,"57,473","23,580","33,893",6.8,16.6,"24,584",7.1,33.2,361,362,"10,650"
e. 50 to 99,"2,991","4,061","287,854","279,383",352,8.8,228,5.7,"57,427","23,973","33,454",8.6,20.6,"40,485","15,551","24,934",5.6,14.5,"16,942",6.1,29.0,99,99,"6,740"
f. 100 to 249,"1,563","2,235","336,658","332,161",165,7.5,105,4.8,"57,885","24,272","33,613",7.3,17.4,"48,890","15,470","33,420",4.7,14.7,"8,995",2.7,29.4,28,28,"3,645"
g. 250 to 499,519,686,"235,007","237,052",26,3.8,30,4.4,"29,052","8,554","20,498",3.6,12.3,"33,142","9,763","23,379",4.1,14.0,"-4,090",-1.7,24.6,9,9,"2,937"
h. 500 to 999,197,247,"164,119","166,226",4,1.6,5,2.0,"13,146","2,573","10,573",1.5,7.9,"17,360","3,129","14,231",1.9,10.4,"-4,214",-2.5,15.8,1,1,D
i. 1000+,93,108,"221,831","226,011",2,1.9,2,1.9,"16,100",D,D,D,7.1,"24,459",D,"15,974",D,10.8,"-8,359",-3.7,14.2,,,
m. ALL,"106,270","124,207","2,207,302","2,152,361","19,710",16.2,"13,766",11.3,"431,680","170,418","261,262",7.9,20.1,"321,796","126,088","195,708",5.9,15.0,"109,884",5.1,30.0,"8,763","8,767","56,266"
,,1987,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"56,907","61,968","169,728","149,859","13,344",22.1,"9,645",16.0,"68,512","26,364","42,148",17.6,45.7,"28,773","18,791","9,982",12.5,19.2,"39,739",26.5,38.4,"6,571","6,588",D
b. 5 to 9,"24,752","30,068","209,836","199,583","4,123",14.0,"2,812",9.5,"58,578","26,947","31,631",13.5,29.4,"38,071","18,286","19,785",9.2,19.1,"20,507",10.3,38.2,"1,714","1,719","11,155"
c. 10 to 19,"14,278","17,954","252,251","243,278","2,036",11.5,"1,445",8.2,"62,665","26,803","35,862",11.0,25.8,"44,718","19,515","25,203",8.0,18.4,"17,947",7.4,36.8,819,847,"11,347"
