Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"51,651","55,835","141,922","130,355","10,235",18.5,"8,517",15.4,"49,093",D,D,D,37.7,"25,958","15,934","10,024",12.2,19.9,"23,135",17.8,39.8,"6,429","6,432","11,829"
b. 5 to 9,"20,291","24,217","163,635","158,566","2,565",10.7,"1,834",7.7,"38,870","16,633","22,237",10.5,24.5,"28,731","11,766","16,965",7.4,18.1,"10,139",6.4,36.2,"1,306","1,307",D
c. 10 to 19,"11,510","14,022","196,562","189,483","1,314",9.5,861,6.2,"43,132","17,152","25,980",9.1,22.8,"28,973","11,382","17,591",6.0,15.3,"14,159",7.5,30.6,569,569,"7,461"
d. 20 to 49,"6,600","8,849","279,636","270,194",628,7.2,451,5.1,"53,496","19,126","34,370",7.1,19.8,"34,612","13,156","21,456",4.9,12.8,"18,884",7.0,25.6,232,233,"6,778"
e. 50 to 99,"2,124","2,829","203,548","197,243",186,6.6,137,4.9,"37,892","12,845","25,047",6.5,19.2,"25,282","9,499","15,783",4.8,12.8,"12,610",6.4,25.6,61,61,"4,322"
f. 100 to 249,"1,281","1,774","280,123","274,541",103,5.9,71,4.0,"41,817","15,803","26,014",5.8,15.2,"30,653",D,"20,150",D,11.2,"11,164",4.0,22.4,29,29,"4,030"
g. 250 to 499,480,699,"244,639","243,799",27,3.8,36,5.1,"28,432","9,854","18,578",4.0,11.7,"26,752","12,152","14,600",5.0,11.0,"1,680",0.7,22.0,4,4,"1,214"
h. 500 to 999,197,256,"180,863","176,843",4,1.6,2,0.8,"15,634","3,051","12,583",1.7,8.8,"7,594",D,"5,999",D,4.3,"8,040",4.5,8.6,1,1,D
i. 1000+,90,125,"278,266","269,493",1,0.8,0,0.0,"30,738",D,D,D,11.4,"13,193",0,"13,193",0.0,4.9,"17,545",6.5,9.8,,,
m. ALL,"94,224","108,606","1,969,194","1,910,517","15,063",14.0,"11,909",11.1,"339,104","114,849","224,255",6.0,17.7,"221,748","85,987","135,761",4.5,11.6,"117,356",6.1,23.2,"8,631","8,636","44,764"
,,1980,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"51,207","55,485","138,929","129,208","9,347",16.8,"8,976",16.2,"45,853","17,768","28,085",13.8,35.5,"26,411","16,043","10,368",12.4,20.4,"19,442",15.1,40.8,"6,667","6,674","11,665"
b. 5 to 9,"20,291","24,211","159,313","157,499","2,356",9.8,"1,878",7.8,"34,908","15,230","19,678",9.7,22.2,"31,280","12,153","19,127",7.7,19.9,"3,628",2.3,39.8,"1,320","1,322","8,521"
c. 10 to 19,"11,906","14,472","191,981","191,213","1,205",8.4,898,6.3,"36,585","16,093","20,492",8.4,19.1,"35,048","12,140","22,908",6.3,18.3,"1,537",0.8,36.6,586,589,"7,861"
d. 20 to 49,"6,947","9,291","279,924","277,293",638,6.9,462,5.0,"48,019","19,408","28,611",7.0,17.3,"42,757","13,936","28,821",5.0,15.4,"5,262",1.9,30.8,241,247,"7,499"
e. 50 to 99,"2,235","3,009","205,066","204,630",173,5.8,142,4.7,"31,335","11,202","20,133",5.5,15.3,"30,462","9,541","20,921",4.7,14.9,873,0.4,29.8,62,62,"4,059"
f. 100 to 249,"1,381","1,899","291,895","291,792",76,4.0,70,3.7,"36,125","11,157","24,968",3.8,12.4,"35,918",D,"25,142",D,12.3,207,0.1,24.6,26,26,"3,845"
g. 250 to 499,506,730,"259,641","257,270",20,2.7,20,2.7,"30,113","6,877","23,236",2.7,11.7,"25,371","6,945","18,426",2.7,9.9,"4,742",1.8,19.8,4,4,"1,560"
h. 500 to 999,193,261,"179,366","178,995",1,0.4,3,1.1,"14,715",D,D,D,8.2,"13,973","2,075","11,898",1.2,7.8,742,0.4,15.6,2,2,D
i. 1000+,104,141,"294,049","300,543",1,0.7,2,1.4,"17,376",D,D,D,5.8,"30,364",D,"27,307",D,10.1,"-12,988",-4.3,11.6,2,2,D
m. ALL,"94,770","109,499","2,000,164","1,988,443","13,817",12.7,"12,451",11.4,"295,029","99,804","195,225",5.0,14.8,"271,584","86,666","184,918",4.4,13.7,"23,445",1.1,27.4,"8,910","8,928","49,232"
,,1981,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"50,204","54,112","136,588","128,951","8,694",15.8,"10,191",18.5,"43,828","16,864","26,964",13.1,34.0,"28,553",D,"9,389",D,22.1,"15,275",11.9,44.2,"6,851","6,854","12,337"
b. 5 to 9,"19,859","23,936","161,104","158,371","2,445",10.2,"2,313",9.7,"37,337","15,901","21,436",10.0,23.6,"31,870","14,866","17,004",9.4,20.1,"5,467",3.5,40.2,"1,273","1,278","8,195"
c. 10 to 19,"11,426","14,105","191,010","190,826","1,139",8.0,"1,243",8.8,"37,019","15,058","21,961",7.9,19.4,"36,651","16,684","19,967",8.7,19.2,368,0.2,38.4,597,598,"8,009"
d. 20 to 49,"6,674","9,054","276,841","274,982",675,7.5,627,6.9,"48,828","20,565","28,263",7.5,17.8,"45,110","18,237","26,873",6.6,16.4,"3,718",1.4,32.8,264,264,"7,506"
e. 50 to 99,"2,176","2,958","199,801","200,973",189,6.4,176,6.0,"29,404","12,782","16,622",6.4,14.6,"31,748","12,163","19,585",6.1,15.8,"-2,344",-1.2,29.2,58,58,"3,919"
f. 100 to 249,"1,330","1,901","291,507","290,565",112,5.9,89,4.7,"44,545","16,702","27,843",5.7,15.3,"42,661","13,985","28,676",4.8,14.7,"1,884",0.6,29.4,31,31,"4,853"
g. 250 to 499,492,691,"232,126","236,252",20,2.9,25,3.6,"19,370","6,145","13,225",2.6,8.2,"27,622","9,066","18,556",3.8,11.7,"-8,252",-3.5,16.4,5,5,"1,648"
h. 500 to 999,210,285,"181,906","190,897",4,1.4,15,5.2,"11,971","2,700","9,271",1.4,6.3,"29,953","10,273","19,680",5.4,15.7,"-17,982",-9.4,12.6,4,4,"3,030"
i. 1000+,109,145,"291,429","293,734",5,3.5,1,0.7,"21,283","9,242","12,041",3.1,7.2,"25,893",D,"23,410",D,8.8,"-4,610",-1.6,14.4,,,
m. ALL,"92,480","107,187","1,962,312","1,965,551","13,283",12.3,"14,680",13.6,"293,585","115,959","177,626",5.9,14.9,"300,061","116,921","183,140",5.9,15.3,"-6,476",-0.4,29.8,"9,083","9,092","49,497"
,,1982,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"50,396","54,790","140,348","128,993","10,032",18.4,"8,442",15.5,"47,860","19,985","27,875",15.5,37.1,"25,149",D,"9,708",D,19.5,"22,711",17.6,39.0,"5,452","5,456",D
b. 5 to 9,"20,461","24,889","161,568","158,652","2,867",11.8,"1,764",7.2,"36,021","18,394","17,627",11.6,22.7,"30,189","11,369","18,820",7.2,19.0,"5,832",3.7,38.0,"1,095","1,095","7,053"
c. 10 to 19,"11,735","14,515","197,469","192,374","1,398",9.8,857,6.0,"43,554","18,418","25,136",9.6,22.6,"33,364","11,372","21,992",5.9,17.3,"10,190",5.3,34.6,467,467,"6,131"
d. 20 to 49,"6,942","9,527","282,123","280,838",833,8.9,488,5.2,"49,976","24,819","25,157",8.8,17.8,"47,405","14,637","32,768",5.2,16.9,"2,571",0.9,33.8,202,202,"5,833"
e. 50 to 99,"2,172","3,012","195,084","197,682",238,8.0,160,5.4,"29,995","16,099","13,896",8.1,15.2,"35,190","10,971","24,219",5.5,17.8,"-5,195",-2.6,30.4,56,56,"3,879"
f. 100 to 249,"1,364","1,965","292,113","291,550",119,6.1,70,3.6,"41,698","17,099","24,599",5.9,14.3,"40,571","10,232","30,339",3.5,13.9,"1,127",0.4,27.8,22,23,"3,263"
g. 250 to 499,514,703,"232,380","237,705",20,2.8,22,3.1,"19,146","6,864","12,282",2.9,8.1,"29,795","7,451","22,344",3.1,12.5,"-10,649",-4.4,16.2,5,5,"1,686"
h. 500 to 999,200,267,"168,872","176,246",5,1.9,10,3.7,"9,574","3,423","6,151",1.9,5.4,"24,322","6,790","17,532",3.9,13.8,"-14,748",-8.4,10.8,2,2,D
i. 1000+,104,141,"307,465","303,629",3,2.1,2,1.4,"30,564","16,409","14,155",5.4,10.1,"22,893",D,"20,134",D,7.5,"7,671",2.6,15.0,,,
m. ALL,"93,888","109,809","1,977,422","1,967,669","15,515",14.3,"11,815",10.9,"308,388","141,510","166,878",7.2,15.7,"288,878","91,022","197,856",4.6,14.7,"19,510",1.0,29.4,"7,301","7,306","39,138"
,,1983,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"48,087","52,549","138,188","130,183","8,357",15.5,"10,316",19.1,"44,276","16,346","27,930",12.6,34.0,"28,265",D,"8,206",D,21.7,"16,011",12.3,43.4,"5,901","5,912","11,429"
b. 5 to 9,"19,785","24,541","167,383","164,654","2,154",8.7,"2,427",9.8,"36,208","13,752","22,456",8.4,22.0,"30,750","15,557","15,193",9.4,18.7,"5,458",3.3,37.4,"1,279","1,289","8,291"
c. 10 to 19,"11,211","13,940","191,700","190,412",986,7.0,"1,128",8.0,"36,215","12,974","23,241",6.8,19.0,"33,639","15,079","18,560",7.9,17.7,"2,576",1.3,35.4,542,559,"7,470"
d. 20 to 49,"6,640","9,368","290,264","286,830",605,6.5,569,6.1,"50,902","18,182","32,720",6.3,17.7,"44,033","16,919","27,114",5.9,15.4,"6,869",2.3,30.8,243,243,"6,923"
e. 50 to 99,"2,159","2,901","193,677","194,861",183,6.3,156,5.4,"29,099","12,279","16,820",6.3,14.9,"31,466","10,812","20,654",5.5,16.1,"-2,367",-1.2,29.8,51,51,D
f. 100 to 249,"1,310","1,863","273,640","278,143",81,4.3,102,5.4,"33,876","12,130","21,746",4.4,12.2,"42,881","14,801","28,080",5.3,15.4,"-9,005",-3.2,24.4,30,30,"4,372"
g. 250 to 499,480,678,"230,008","231,575",30,4.4,31,4.6,"26,828","10,875","15,953",4.7,11.6,"29,961","10,137","19,824",4.4,12.9,"-3,133",-1.3,23.2,6,6,"1,955"
h. 500 to 999,211,277,"177,744","180,290",12,4.4,6,2.2,"15,095","7,413","7,682",4.1,8.4,"20,187","4,326","15,861",2.4,11.2,"-5,092",-2.8,16.8,1,1,D
i. 1000+,106,134,"280,137","294,372",5,3.8,1,0.8,"19,925","12,940","6,985",4.4,6.8,"48,394",D,"45,874",D,16.4,"-28,469",-9.6,13.6,,,
m. ALL,"89,989","106,251","1,942,741","1,951,320","12,413",11.5,"14,736",13.6,"292,424","116,891","175,533",6.0,15.0,"309,576","110,210","199,366",5.6,15.9,"-17,152",-0.9,30.0,"8,053","8,091","44,581"
,,1984,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"57,043","61,508","160,883","140,619","12,264",21.7,"4,473",7.9,"57,317",D,D,D,40.8,"16,788","8,591","8,197",6.1,11.9,"40,529",28.9,23.8,160,163,341
b. 5 to 9,"21,994","27,017","190,292","177,595","2,877",11.1,"1,103",4.2,"47,329","18,542","28,787",10.4,26.6,"21,934","7,100","14,834",4.0,12.4,"25,395",14.2,24.8,32,32,207
c. 10 to 19,"12,034","14,928","213,849","201,660","1,317",9.1,524,3.6,"47,634","17,438","30,196",8.6,23.6,"23,255","6,934","16,321",3.4,11.5,"24,379",12.1,23.0,19,21,275
d. 20 to 49,"7,085","9,908","326,777","308,786",780,8.1,364,3.8,"68,008","23,816","44,192",7.7,22.0,"32,025","10,791","21,234",3.5,10.4,"35,983",11.6,20.8,17,17,535
e. 50 to 99,"2,290","3,112","223,670","213,701",194,6.4,85,2.8,"40,854","13,018","27,836",6.1,19.1,"20,916","5,693","15,223",2.7,9.8,"19,938",9.3,19.6,5,5,D
f. 100 to 249,"1,342","1,897","309,918","293,494",101,5.4,45,2.4,"55,279","14,193","41,086",4.8,18.8,"22,431",D,"15,773",D,7.6,"32,848",11.2,15.2,1,1,D
g. 250 to 499,488,668,"236,909","231,666",26,3.9,16,2.4,"30,032","8,516","21,516",3.7,13.0,"19,545","5,395","14,150",2.3,8.4,"10,487",4.6,16.8,,,
h. 500 to 999,215,287,"194,867","191,671",8,2.8,4,1.4,"21,316","5,284","16,032",2.8,11.1,"14,924","2,585","12,339",1.3,7.8,"6,392",3.3,15.6,,,
i. 1000+,101,131,"277,349","278,283",2,1.5,1,0.8,"19,641",D,D,D,7.1,"21,511",D,"19,664",D,7.7,"-1,870",-0.6,14.2,,,
m. ALL,"102,592","119,456","2,134,514","2,037,475","17,569",15.6,"6,615",5.9,"387,410","126,807","260,603",6.2,19.0,"193,329","55,594","137,735",2.7,9.5,"194,081",9.5,19.0,234,239,"1,749"
,,1985,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"58,867","63,398","165,328","149,142","12,042",19.6,"8,551",13.9,"57,865","23,140","34,725",15.5,38.8,"25,492",D,"9,442",D,17.1,"32,373",21.7,34.2,"5,849","5,854","10,945"
b. 5 to 9,"23,125","28,198","194,806","186,744","2,939",10.6,"2,019",7.3,"45,546","18,983","26,563",10.2,24.4,"29,421","13,027","16,394",7.0,15.8,"16,125",8.6,31.6,"1,210","1,215","7,875"
c. 10 to 19,"12,888","15,712","221,689","214,328","1,311",8.4,"1,024",6.6,"46,918","17,457","29,461",8.1,21.9,"32,196","13,386","18,810",6.2,15.0,"14,722",6.9,30.0,562,562,"7,391"
d. 20 to 49,"7,634","10,604","344,253","331,845",793,7.6,580,5.5,"67,519","24,300","43,219",7.3,20.3,"42,702","17,364","25,338",5.2,12.9,"24,817",7.4,25.8,282,284,"8,412"
e. 50 to 99,"2,536","3,471","241,057","236,721",217,6.3,175,5.1,"40,892","14,696","26,196",6.2,17.3,"32,220","12,124","20,096",5.1,13.6,"8,672",3.7,27.2,69,70,"4,831"
f. 100 to 249,"1,509","2,109","321,521","320,509",102,4.8,96,4.6,"45,101","15,041","30,060",4.7,14.1,"43,077","14,574","28,503",4.5,13.4,"2,024",0.7,26.8,22,22,"3,453"
g. 250 to 499,522,735,"256,429","257,365",24,3.2,33,4.5,"32,172","8,150","24,022",3.2,12.5,"34,043","11,553","22,490",4.5,13.2,"-1,871",-0.7,25.0,9,9,"3,062"
h. 500 to 999,239,310,"199,524","203,679",7,2.3,3,1.0,"13,670","5,003","8,667",2.5,6.7,"21,981","1,625","20,356",0.8,10.8,"-8,311",-4.1,13.4,,,
i. 1000+,113,149,"302,344","307,938",4,2.7,1,0.7,"17,560","6,197","11,363",2.0,5.7,"28,748",D,"27,609",D,9.3,"-11,188",-3.6,11.4,,,
m. ALL,"107,433","124,686","2,246,951","2,208,271","17,439",14.3,"12,482",10.2,"367,243","132,967","234,276",6.0,16.6,"289,880","100,842","189,038",4.6,13.1,"77,363",3.5,26.2,"8,003","8,016","45,969"
,,1986,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"60,584","64,951","169,947","153,101","12,450",19.6,"8,906",14.1,"60,514","23,696","36,818",15.5,39.5,"26,822","16,815","10,007",11.0,17.5,"33,692",22.0,35.0,"6,116","6,132",D
b. 5 to 9,"24,439","29,728","206,455","196,824","3,321",11.4,"2,156",7.4,"51,092","21,683","29,409",11.0,26.0,"31,829","14,034","17,795",7.1,16.2,"19,263",9.8,32.4,"1,366","1,385","8,986"
c. 10 to 19,"13,575","16,667","231,565","224,229","1,575",9.6,"1,041",6.3,"50,033","20,720","29,313",9.2,22.3,"35,361","14,070","21,291",6.3,15.8,"14,672",6.5,31.6,614,622,"8,403"
d. 20 to 49,"8,208","11,267","373,158","354,073",940,8.5,609,5.5,"86,494","28,974","57,520",8.2,24.4,"48,324","18,373","29,951",5.2,13.6,"38,170",10.8,27.2,297,333,"10,016"
e. 50 to 99,"2,761","3,855","264,630","258,077",292,7.7,148,3.9,"46,782","19,966","26,816",7.7,18.1,"33,676","10,439","23,237",4.0,13.0,"13,106",5.1,26.0,63,63,"4,377"
f. 100 to 249,"1,578","2,230","343,503","337,341",132,6.0,83,3.8,"51,743","19,165","32,578",5.7,15.3,"39,419","12,284","27,135",3.6,11.7,"12,324",3.6,23.4,32,32,"4,694"
g. 250 to 499,555,762,"256,837","260,095",28,3.7,26,3.4,"25,096","10,111","14,985",3.9,9.6,"31,611","8,611","23,000",3.3,12.2,"-6,515",-2.6,19.2,6,6,"1,997"
h. 500 to 999,236,311,"199,354","204,901",8,2.6,7,2.3,"14,166","5,157","9,009",2.5,6.9,"25,260","4,359","20,901",2.1,12.3,"-11,094",-5.4,13.8,3,3,"1,662"
i. 1000+,109,141,"311,291","311,674",4,2.8,5,3.5,"32,961","21,515","11,446",6.9,10.6,"33,726","9,621","24,105",3.1,10.8,-765,-0.2,21.2,1,1,D
m. ALL,"112,045","129,912","2,356,740","2,300,315","18,750",14.7,"12,981",10.2,"418,881","170,987","247,894",7.4,18.2,"306,028","108,606","197,422",4.7,13.3,"112,853",4.9,26.6,"8,498","8,577","53,060"
,,1987,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"62,322","67,234","175,554","157,763","13,547",20.7,"9,516",14.5,"64,364",D,D,D,40.8,"28,781","18,207","10,574",11.5,18.2,"35,583",22.6,36.4,"6,630","6,644","12,494"
b. 5 to 9,"25,539","31,173","214,096","205,260","3,722",12.2,"2,492",8.1,"53,923","23,984","29,939",11.7,26.3,"36,250","16,131","20,119",7.9,17.7,"17,673",8.6,35.4,"1,457","1,459","9,431"
c. 10 to 19,"14,127","17,615","244,891","236,286","1,867",10.8,"1,208",7.0,"57,378","25,027","32,351",10.6,24.3,"40,168","16,195","23,973",6.9,17.0,"17,210",7.3,34.0,685,694,"9,223"
