Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"36,755","39,188","107,013","95,250","6,945",17.9,"5,720",14.8,"40,436",D,D,D,42.5,"16,909","10,874","6,035",11.4,17.8,"23,527",24.7,35.6,"4,156","4,159","7,890"
b. 5 to 9,"16,358","18,625","132,256","125,837","2,034",11.1,"1,475",8.0,"34,320","13,313","21,007",10.6,27.3,"21,481","9,654","11,827",7.7,17.1,"12,839",10.2,34.2,"1,030","1,031","6,764"
c. 10 to 19,"10,328","11,760","166,932","159,809","1,034",8.9,732,6.3,"38,364","13,707","24,657",8.6,24.0,"24,118","9,687","14,431",6.1,15.1,"14,246",8.9,30.2,493,493,"6,551"
d. 20 to 49,"6,109","7,299","233,215","224,410",536,7.4,378,5.2,"47,866","15,980","31,886",7.1,21.3,"30,255","11,413","18,842",5.1,13.5,"17,611",7.8,27.0,192,193,"5,687"
e. 50 to 99,"2,073","2,618","189,691","183,234",169,6.5,119,4.6,"36,354","11,422","24,932",6.2,19.8,"23,439","8,170","15,269",4.5,12.8,"12,915",7.0,25.6,44,44,"2,846"
f. 100 to 249,"1,086","1,408","221,543","214,771",91,6.5,60,4.3,"41,504","13,677","27,827",6.4,19.3,"27,960","8,946","19,014",4.2,13.0,"13,544",6.3,26.0,16,16,"2,457"
g. 250 to 499,284,357,"127,035","122,069",18,5.1,11,3.1,"20,894","6,147","14,747",5.0,17.1,"10,961","3,307","7,654",2.7,9.0,"9,933",8.1,18.0,4,4,"1,208"
h. 500 to 999,123,147,"102,270","100,860",4,2.7,2,1.4,"13,091","2,388","10,703",2.4,13.0,"10,273",D,"9,026",D,10.2,"2,818",2.8,20.4,,,
i. 1000+,79,98,"193,390","196,840",1,1.0,1,1.0,"11,264",D,D,D,5.7,"18,164",D,"15,409",D,9.2,"-6,900",-3.5,11.4,,,
m. ALL,"73,195","81,500","1,473,345","1,423,080","10,832",13.5,"8,498",10.6,"284,093","92,038","192,055",6.5,20.0,"183,560","66,053","117,507",4.6,12.9,"100,533",7.1,25.8,"5,935","5,940","33,403"
,,1980,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"36,147","38,536","98,666","91,520","6,438",16.8,"5,684",14.9,"33,016",D,D,D,36.1,"18,724","10,965","7,759",12.0,20.5,"14,292",15.6,41.0,"4,122","4,128",D
b. 5 to 9,"16,890","19,252","130,109","127,425","1,867",9.8,"1,468",7.7,"29,935","12,190","17,745",9.6,23.5,"24,566","9,576","14,990",7.5,19.3,"5,369",4.2,38.6,"1,012","1,021","6,642"
c. 10 to 19,"10,714","12,220","163,277","162,185",946,7.8,778,6.4,"31,388","12,394","18,994",7.6,19.4,"29,204","10,264","18,940",6.3,18.0,"2,184",1.4,36.0,503,505,"6,632"
d. 20 to 49,"6,424","7,665","231,295","230,572",467,6.1,406,5.3,"37,934","13,879","24,055",6.0,16.5,"36,488","12,018","24,470",5.2,15.8,"1,446",0.7,31.6,232,235,"7,013"
e. 50 to 99,"2,220","2,792","192,116","190,705",162,5.8,122,4.4,"31,068","11,289","19,779",5.9,16.3,"28,245","8,312","19,933",4.4,14.8,"2,823",1.5,29.6,61,61,"4,296"
f. 100 to 249,"1,175","1,522","226,167","227,205",69,4.5,61,4.0,"30,297","9,722","20,575",4.3,13.3,"32,373",D,"22,921",D,14.2,"-2,076",-0.9,26.6,25,25,"3,586"
g. 250 to 499,318,400,"138,490","135,547",18,4.5,14,3.5,"22,431","5,793","16,638",4.3,16.5,"16,544","4,671","11,873",3.4,12.2,"5,887",4.3,24.4,5,5,"1,586"
h. 500 to 999,135,161,"102,539","105,973",3,1.8,6,3.7,"9,861","1,771","8,090",1.7,9.3,"16,729","4,604","12,125",4.3,15.8,"-6,868",-6.5,18.6,2,2,D
i. 1000+,86,106,"215,827","214,232",2,1.9,1,0.9,"18,216",D,D,D,8.5,"15,026",D,"12,526",D,7.0,"3,190",1.5,14.0,,,
m. ALL,"74,109","82,654","1,498,486","1,485,364","9,972",12.2,"8,540",10.4,"244,146","83,785","160,361",5.6,16.4,"217,899","72,362","145,537",4.9,14.7,"26,247",1.7,29.4,"5,962","5,982","39,022"
,,1981,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"35,779","37,946","101,863","93,559","5,825",15.1,"6,667",17.3,"36,398","11,336","25,062",12.1,38.9,"19,789",D,"6,907",D,21.2,"16,609",17.7,42.4,"4,148","4,153","7,731"
b. 5 to 9,"16,333","18,653","125,621","124,672","1,776",9.5,"1,825",9.8,"27,559","11,614","15,945",9.3,22.1,"25,660","11,829","13,831",9.5,20.6,"1,899",1.5,41.2,965,969,"6,328"
c. 10 to 19,"10,388","11,873","157,981","158,778",966,8.1,994,8.4,"29,905","12,804","17,101",8.1,18.8,"31,499","13,301","18,198",8.4,19.8,"-1,594",-1.0,37.6,505,505,"6,698"
d. 20 to 49,"6,145","7,424","218,055","220,605",541,7.3,507,6.8,"35,133","16,073","19,060",7.3,15.9,"40,232","15,165","25,067",6.9,18.2,"-5,099",-2.3,31.8,242,246,"7,212"
e. 50 to 99,"2,083","2,721","182,572","184,335",187,6.9,172,6.3,"28,513","12,985","15,528",7.0,15.5,"32,038","11,874","20,164",6.4,17.4,"-3,525",-1.9,31.0,61,62,"4,297"
f. 100 to 249,"1,117","1,480","210,692","216,908",92,6.2,100,6.7,"27,802","13,149","14,653",6.1,12.8,"40,234","15,047","25,187",6.9,18.5,"-12,432",-5.7,25.6,27,27,"4,304"
g. 250 to 499,308,397,"124,926","128,866",17,4.3,15,3.8,"13,661","5,760","7,901",4.5,10.6,"21,541","4,817","16,724",3.7,16.7,"-7,880",-6.1,21.2,8,8,"2,652"
h. 500 to 999,128,155,"103,572","103,570",9,5.8,10,6.4,"17,652","6,021","11,631",5.8,17.0,"17,647","6,277","11,370",6.1,17.0,5,0.0,34.0,4,4,"2,642"
i. 1000+,96,118,"229,246","232,162",4,3.4,2,1.7,"21,077","8,923","12,154",3.8,9.1,"26,909",D,"21,149",D,11.6,"-5,832",-2.5,18.2,,,
m. ALL,"72,377","80,767","1,454,528","1,463,455","9,417",11.6,"10,292",12.6,"237,700","98,665","139,035",6.7,16.2,"255,549","96,952","158,597",6.6,17.5,"-17,849",-1.3,32.4,"5,960","5,974","41,864"
,,1982,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"35,627","38,206","101,223","92,105","6,658",17.4,"5,726",15.0,"35,997",D,D,D,39.1,"17,761",D,"6,990",D,19.3,"18,236",19.8,38.6,"3,373","3,373",D
b. 5 to 9,"16,734","19,411","128,491","125,861","2,228",11.7,"1,432",7.5,"29,690","14,320","15,370",11.4,23.6,"24,429","9,231","15,198",7.3,19.4,"5,261",4.2,38.8,794,794,"5,111"
c. 10 to 19,"10,683","12,291","167,064","163,133","1,121",9.3,725,6.0,"37,759","14,705","23,054",9.0,23.1,"29,897","9,646","20,251",5.9,18.3,"7,862",4.8,36.6,399,399,"5,310"
d. 20 to 49,"6,141","7,462","216,566","218,406",599,8.1,425,5.8,"35,902","18,170","17,732",8.3,16.4,"39,582","12,850","26,732",5.9,18.1,"-3,680",-1.7,32.8,176,180,"5,298"
e. 50 to 99,"2,078","2,715","178,949","181,404",190,7.0,147,5.5,"27,849","12,974","14,875",7.2,15.4,"32,759","10,028","22,731",5.5,18.1,"-4,910",-2.7,30.8,50,51,"3,405"
f. 100 to 249,"1,058","1,427","203,574","205,968",67,4.7,45,3.2,"24,694","9,570","15,124",4.6,12.0,"29,482","6,589","22,893",3.2,14.3,"-4,788",-2.3,24.0,15,15,"2,277"
g. 250 to 499,318,409,"131,816","132,120",22,5.5,12,3.0,"20,050","7,693","12,357",5.8,15.2,"20,658","3,839","16,819",2.9,15.6,-608,-0.4,30.4,1,1,D
h. 500 to 999,124,156,"97,625","101,679",4,2.5,6,3.8,"7,944","2,514","5,430",2.5,7.8,"16,051","4,001","12,050",3.9,15.8,"-8,107",-8.0,15.6,,,
i. 1000+,91,114,"211,709","224,043",2,1.8,1,0.9,"8,769",D,D,D,3.9,"33,436",D,"30,782",D,14.9,"-24,667",-11.0,7.8,,,
m. ALL,"72,854","82,191","1,437,017","1,444,719","10,891",13.4,"8,519",10.4,"228,654","96,091","132,563",6.7,15.8,"244,055","69,609","174,446",4.8,16.9,"-15,401",-1.1,31.6,"4,808","4,813","27,972"
,,1983,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"37,687","40,401","104,342","96,249","6,168",15.6,"5,276",13.3,"33,592",D,D,D,34.9,"17,406",D,"7,005",D,18.1,"16,186",16.8,36.2,"3,430","3,433","6,880"
b. 5 to 9,"16,945","19,818","136,756","133,113","1,617",8.2,"1,444",7.3,"30,759","10,600","20,159",8.0,23.1,"23,473","9,382","14,091",7.0,17.6,"7,286",5.5,35.2,957,961,"6,246"
c. 10 to 19,"10,427","11,938","160,427","159,508",811,6.8,736,6.2,"29,289","10,675","18,614",6.7,18.4,"27,450","9,743","17,707",6.1,17.2,"1,839",1.2,34.4,471,473,"6,180"
d. 20 to 49,"6,029","7,426","220,121","221,764",477,6.4,428,5.8,"35,479","14,138","21,341",6.4,16.0,"38,765","13,011","25,754",5.9,17.5,"-3,286",-1.5,32.0,210,211,"6,271"
e. 50 to 99,"1,997","2,542","166,632","168,564",146,5.8,107,4.2,"23,500","10,210","13,290",6.1,13.9,"27,364","7,580","19,784",4.5,16.2,"-3,864",-2.3,27.8,32,32,D
f. 100 to 249,"1,040","1,379","194,920","198,579",72,5.2,48,3.5,"23,734","10,170","13,564",5.1,12.0,"31,052","7,042","24,010",3.5,15.6,"-7,318",-3.6,24.0,12,12,"1,615"
g. 250 to 499,309,388,"121,503","124,814",19,5.0,9,2.3,"13,158","6,714","6,444",5.4,10.5,"19,780","3,254","16,526",2.6,15.8,"-6,622",-5.3,21.0,3,3,"1,102"
h. 500 to 999,127,146,"91,882","97,766",1,0.7,8,5.4,"9,123",D,D,D,9.3,"20,890","5,551","15,339",5.7,21.4,"-11,767",-12.1,18.6,1,1,D
i. 1000+,87,113,"206,038","215,536",4,3.6,3,2.7,"15,171","6,415","8,756",3.0,7.0,"34,167",D,"28,172",D,15.9,"-18,996",-8.9,14.0,,,
m. ALL,"74,648","84,151","1,402,621","1,415,893","9,315",11.2,"8,059",9.7,"213,805","81,695","132,110",5.8,15.1,"240,347","71,959","168,388",5.1,17.0,"-26,542",-1.9,30.2,"5,116","5,126","31,343"
,,1984,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"39,760","42,568","117,536","103,832","7,690",18.5,"5,702",13.7,"44,462","15,012","29,450",14.5,42.8,"17,053","10,844","6,209",10.4,16.4,"27,409",26.4,32.8,"3,815","3,829","7,319"
b. 5 to 9,"17,484","20,378","147,906","139,159","2,009",10.0,"1,441",7.2,"38,643","12,993","25,650",9.3,27.8,"21,148","9,332","11,816",6.7,15.2,"17,495",12.6,30.4,891,904,"5,863"
c. 10 to 19,"10,550","12,217","173,947","167,222",956,7.9,713,5.9,"36,662","12,723","23,939",7.6,21.9,"23,211","9,525","13,686",5.7,13.9,"13,451",8.0,27.8,435,436,"5,812"
d. 20 to 49,"6,138","7,512","239,342","231,282",542,7.3,425,5.7,"47,206","16,360","30,846",7.1,20.4,"31,086","12,440","18,646",5.4,13.4,"16,120",7.0,26.8,186,189,"5,490"
e. 50 to 99,"2,020","2,565","185,945","179,464",164,6.5,114,4.5,"34,397","10,959","23,438",6.1,19.2,"21,434","7,798","13,636",4.3,11.9,"12,963",7.3,23.8,46,46,D
f. 100 to 249,"1,044","1,385","217,804","209,968",90,6.6,59,4.3,"38,252","13,257","24,995",6.3,18.2,"22,580",D,"13,859",D,10.8,"15,672",7.4,21.6,21,22,"3,271"
g. 250 to 499,301,381,"131,920","130,682",14,3.7,11,2.9,"17,206","5,044","12,162",3.9,13.2,"14,729","4,015","10,714",3.1,11.3,"2,477",1.9,22.6,3,3,875
h. 500 to 999,104,123,"84,427","84,971",5,4.1,5,4.1,"10,456","3,550","6,906",4.2,12.3,"11,545","3,304","8,241",3.9,13.6,"-1,089",-1.3,24.6,1,1,D
i. 1000+,87,108,"212,593","210,887",5,4.7,1,0.9,"20,167","9,299","10,868",4.4,9.6,"16,755",D,"12,624",D,7.9,"3,412",1.7,15.8,,,
m. ALL,"77,488","87,237","1,511,420","1,457,467","11,475",13.4,"8,471",9.9,"287,451","99,197","188,254",6.8,19.7,"179,541","70,110","109,431",4.8,12.3,"107,910",7.4,24.6,"5,398","5,430","32,225"
,,1985,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"39,887","42,695","112,564","102,243","7,514",17.9,"6,194",14.7,"39,318","14,398","24,920",14.1,38.5,"18,675","11,909","6,766",11.6,18.3,"20,643",20.2,36.6,"4,226","4,230","8,204"
b. 5 to 9,"17,912","20,769","143,799","139,797","1,877",9.1,"1,678",8.1,"32,878","12,410","20,468",8.9,23.5,"24,874","10,988","13,886",7.9,17.8,"8,004",5.7,35.6,"1,081","1,083","7,072"
c. 10 to 19,"10,971","12,706","176,435","172,274","1,054",8.4,865,6.9,"36,138","13,842","22,296",8.0,21.0,"27,815","11,540","16,275",6.7,16.1,"8,323",4.9,32.2,531,531,"7,200"
d. 20 to 49,"6,539","7,949","244,867","242,259",538,6.8,525,6.6,"42,439","16,037","26,402",6.6,17.5,"37,223","15,545","21,678",6.4,15.4,"5,216",2.1,30.8,267,276,"8,045"
e. 50 to 99,"2,243","2,844","196,101","195,316",160,5.6,161,5.7,"28,724","10,794","17,930",5.5,14.7,"27,154","10,461","16,693",5.4,13.9,"1,570",0.8,27.8,65,66,"4,193"
f. 100 to 249,"1,198","1,564","238,980","235,628",89,5.7,83,5.3,"37,598","13,438","24,160",5.7,16.0,"30,894","12,337","18,557",5.2,13.1,"6,704",2.9,26.2,32,32,"4,823"
g. 250 to 499,327,425,"143,273","141,948",31,7.4,24,5.7,"20,765","10,410","10,355",7.3,14.6,"18,115","7,878","10,237",5.5,12.8,"2,650",1.8,25.6,10,10,"3,154"
h. 500 to 999,122,141,"92,922","94,293",4,2.8,5,3.5,"9,280","2,915","6,365",3.1,9.8,"12,021","3,586","8,435",3.8,12.7,"-2,741",-2.9,19.6,1,1,D
i. 1000+,87,115,"237,590","235,538",5,4.4,4,3.5,"29,981","11,495","18,486",4.9,12.7,"25,877","12,689","13,188",5.4,11.0,"4,104",1.7,22.0,2,3,D
m. ALL,"79,286","89,208","1,586,531","1,559,296","11,272",12.7,"9,539",10.8,"277,121","105,739","171,382",6.8,17.8,"222,648","96,933","125,715",6.2,14.3,"54,473",3.5,28.6,"6,215","6,232","54,139"
,,1986,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"40,191","43,023","113,835","103,492","7,399",17.3,"6,428",15.1,"40,150","14,240","25,910",13.8,38.8,"19,464","12,136","7,328",11.7,18.8,"20,686",20.0,37.6,"4,183","4,185",D
b. 5 to 9,"18,238","21,132","164,206","150,182","2,179",10.4,"1,633",7.8,"52,748","14,259","38,489",9.5,35.1,"24,699","10,668","14,031",7.1,16.4,"28,049",18.7,32.8,"1,068","1,075","6,955"
c. 10 to 19,"11,238","12,978","177,868","175,424","1,029",8.0,931,7.2,"35,216","13,522","21,694",7.7,20.1,"30,328","12,312","18,016",7.0,17.3,"4,888",2.8,34.6,554,560,"7,453"
d. 20 to 49,"6,720","8,247","253,195","249,875",648,7.9,560,6.8,"47,813","19,684","28,129",7.9,19.1,"41,173","16,677","24,496",6.7,16.5,"6,640",2.6,33.0,299,300,"9,034"
e. 50 to 99,"2,350","2,948","202,462","199,932",198,6.8,142,4.9,"33,925","13,436","20,489",6.7,17.0,"28,865","9,753","19,112",4.9,14.4,"5,060",2.6,28.8,63,63,"4,291"
f. 100 to 249,"1,269","1,643","237,230","239,533",105,6.4,79,4.8,"32,298","14,992","17,306",6.3,13.5,"36,904","11,682","25,222",4.9,15.4,"-4,606",-1.9,27.0,30,30,"4,369"
g. 250 to 499,357,458,"154,647","154,308",29,6.4,24,5.3,"22,041","9,249","12,792",6.0,14.3,"21,362","7,916","13,446",5.1,13.8,679,0.5,27.6,6,6,"2,228"
h. 500 to 999,131,145,"95,254","97,075",5,3.4,5,3.4,"10,193","3,317","6,876",3.4,10.5,"13,835","3,613","10,222",3.7,14.3,"-3,642",-3.8,21.0,1,1,D
i. 1000+,83,109,"222,969","233,108",0,0.0,5,4.5,"9,110",0,"9,110",0.0,3.9,"29,387","6,877","22,510",3.0,12.6,"-20,277",-8.7,7.8,3,3,"4,493"
m. ALL,"80,577","90,683","1,621,666","1,602,929","11,592",12.9,"9,807",10.9,"283,494","102,699","180,795",6.4,17.7,"246,017","91,634","154,383",5.7,15.3,"37,477",2.4,30.6,"6,207","6,223","47,656"
,,1987,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"41,078","43,817","117,393","105,293","7,992",18.5,"6,350",14.7,"43,147","15,322","27,825",14.6,41.0,"18,946",D,"6,615",D,18.0,"24,201",23.0,36.0,"4,208","4,232","8,125"
b. 5 to 9,"18,487","21,664","154,715","147,529","2,322",10.8,"1,895",8.8,"40,275","15,229","25,046",10.3,27.3,"25,903","12,378","13,525",8.4,17.6,"14,372",9.7,35.2,"1,125","1,135","7,407"
c. 10 to 19,"11,489","13,436","186,006","181,128","1,272",9.6,978,7.4,"40,691","16,889","23,802",9.3,22.5,"30,934","13,158","17,776",7.3,17.1,"9,757",5.4,34.2,557,557,"7,564"
d. 20 to 49,"6,919","8,470","263,736","258,044",730,8.7,597,7.1,"53,769","21,818","31,951",8.5,20.8,"42,384","17,799","24,585",6.9,16.4,"11,385",4.4,32.8,298,299,"8,799"
