Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"30,560","33,432","88,644","81,029","6,094",18.3,"5,640",16.9,"31,896","11,813","20,083",14.6,39.4,"16,665","10,906","5,759",13.5,20.6,"15,231",18.8,41.2,"4,304","4,306","8,154"
b. 5 to 9,"12,712","14,863","102,504","98,593","1,808",12.3,"1,389",9.5,"27,409","11,695","15,714",11.9,27.8,"19,587","9,046","10,541",9.2,19.9,"7,822",7.9,39.8,952,955,"6,239"
c. 10 to 19,"7,396","8,844","125,131","120,173",885,10.1,611,7.0,"29,943","11,655","18,288",9.7,24.9,"20,027","8,043","11,984",6.7,16.7,"9,916",8.2,33.4,407,407,"5,365"
d. 20 to 49,"4,360","5,583","175,526","169,790",447,8.1,309,5.6,"36,794","13,416","23,378",7.9,21.7,"25,322","9,307","16,015",5.5,14.9,"11,472",6.8,29.8,171,171,"5,074"
e. 50 to 99,"1,377","1,699","122,853","118,912",118,7.0,88,5.2,"25,568","7,870","17,698",6.6,21.5,"17,686","6,188","11,498",5.2,14.9,"7,882",6.6,29.8,52,52,"3,585"
f. 100 to 249,792,"1,039","164,563","159,692",71,6.9,52,5.0,"32,230","9,955","22,275",6.2,20.2,"22,487","8,104","14,383",5.1,14.1,"9,743",6.1,28.2,20,20,"3,011"
g. 250 to 499,243,310,"105,381","106,664",7,2.3,7,2.3,"11,162","2,295","8,867",2.2,10.5,"13,728","2,200","11,528",2.1,12.9,"-2,566",-2.4,21.0,1,1,D
h. 500 to 999,110,128,"86,928","87,732",2,1.5,7,5.3,"9,999",D,D,D,11.4,"11,607","4,925","6,682",5.6,13.2,"-1,608",-1.8,22.8,1,1,D
i. 1000+,55,63,"111,106","113,169",3,4.8,3,4.8,"14,013",D,D,D,12.4,"18,139","6,013","12,126",5.3,16.0,"-4,126",-3.6,24.8,1,1,D
m. ALL,"57,605","65,961","1,082,636","1,055,754","9,435",14.4,"8,106",12.4,"219,014","74,872","144,142",7.1,20.7,"165,248","64,732","100,516",6.1,15.7,"53,766",5.0,31.4,"5,909","5,914","35,731"
,,1980,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"29,823","32,625","84,680","78,835","5,668",17.3,"5,806",17.7,"29,586",D,D,D,37.5,"17,895","11,084","6,811",14.1,22.7,"11,691",14.8,45.4,"4,373","4,375","8,151"
b. 5 to 9,"12,786","15,021","102,751","99,709","1,670",11.2,"1,392",9.3,"27,603","10,757","16,846",10.8,27.7,"21,518","9,030","12,488",9.1,21.6,"6,085",6.1,43.2,938,938,"6,102"
c. 10 to 19,"7,538","8,961","120,196","120,087",744,8.3,714,8.0,"24,852","9,874","14,978",8.2,20.7,"24,633","9,362","15,271",7.8,20.5,219,0.2,41.0,491,494,"6,503"
d. 20 to 49,"4,560","5,852","174,740","175,040",402,6.9,355,6.1,"31,774","11,924","19,850",6.8,18.2,"32,373","10,766","21,607",6.2,18.5,-599,-0.3,36.4,202,205,"6,083"
e. 50 to 99,"1,432","1,787","120,958","121,443",105,5.9,110,6.1,"19,546","7,119","12,427",5.9,16.1,"20,516","7,457","13,059",6.1,16.9,-970,-0.8,32.2,56,56,"3,810"
f. 100 to 249,823,"1,067","158,705","159,698",45,4.2,39,3.7,"20,818","6,398","14,420",4.0,13.0,"22,803","5,769","17,034",3.6,14.3,"-1,985",-1.3,26.0,13,13,"1,603"
g. 250 to 499,277,360,"119,531","121,389",10,2.8,9,2.5,"15,229","3,416","11,813",2.8,12.5,"18,945","2,956","15,989",2.4,15.6,"-3,716",-3.1,25.0,5,5,"1,503"
h. 500 to 999,110,131,"84,177","86,025",1,0.8,3,2.3,"4,615",D,D,D,5.4,"8,311","1,635","6,676",1.9,9.7,"-3,696",-4.3,10.8,,,
i. 1000+,57,64,"114,942","118,475",0,0.0,0,0.0,"5,571",0,"5,571",0.0,4.7,"12,639",0,"12,639",0.0,10.7,"-7,068",-6.0,9.4,,,
m. ALL,"57,406","65,868","1,080,680","1,080,701","8,645",13.1,"8,428",12.8,"179,594","61,361","118,233",5.7,16.6,"179,633","58,059","121,574",5.4,16.6,-39,0.0,33.2,"6,078","6,086","33,755"
,,1981,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"29,098","31,686","82,258","77,456","5,082",15.6,"6,312",19.4,"27,834","10,073","17,761",13.0,35.9,"18,229","12,149","6,080",15.7,23.5,"9,605",12.4,47.0,"4,369","4,370","8,105"
b. 5 to 9,"12,097","14,246","95,297","94,695","1,487",10.4,"1,645",11.5,"23,042","9,679","13,363",10.2,24.3,"21,837","10,651","11,186",11.2,23.1,"1,205",1.2,46.2,973,975,"6,346"
c. 10 to 19,"7,135","8,580","115,923","115,780",739,8.6,779,9.0,"24,466","9,683","14,783",8.4,21.1,"24,179","10,309","13,870",8.9,20.9,287,0.2,41.8,438,438,"5,747"
d. 20 to 49,"4,375","5,649","168,327","169,388",447,7.9,443,7.8,"30,656","13,481","17,175",8.0,18.1,"32,778","13,211","19,567",7.8,19.4,"-2,122",-1.3,36.2,208,216,"6,415"
e. 50 to 99,"1,358","1,745","118,411","119,252",113,6.5,105,6.0,"19,197","7,878","11,319",6.6,16.1,"20,879","6,997","13,882",5.9,17.5,"-1,682",-1.4,32.2,50,52,"3,379"
f. 100 to 249,780,"1,069","157,171","159,658",61,5.7,70,6.5,"21,448","8,915","12,533",5.6,13.4,"26,422","9,778","16,644",6.1,16.5,"-4,974",-3.1,26.8,25,25,"3,253"
g. 250 to 499,247,313,"103,629","106,272",13,4.1,15,4.8,"11,099","4,997","6,102",4.7,10.4,"16,384","5,131","11,253",4.8,15.4,"-5,285",-5.0,20.8,1,1,D
h. 500 to 999,110,140,"89,106","91,396",4,2.8,5,3.5,"8,435","2,495","5,940",2.7,9.2,"13,017","2,965","10,052",3.2,14.2,"-4,582",-5.0,18.4,2,2,D
i. 1000+,56,63,"108,282","115,277",3,4.7,4,6.3,"6,770","3,792","2,978",3.3,5.9,"20,760","6,851","13,909",5.9,18.0,"-13,990",-12.1,11.8,2,2,D
m. ALL,"55,256","63,491","1,038,404","1,049,174","7,949",12.3,"9,378",14.5,"172,947","70,993","101,954",6.8,16.5,"194,485","78,042","116,443",7.4,18.5,"-21,538",-2.0,33.0,"6,068","6,081","37,042"
,,1982,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"28,592","31,444","81,057","75,704","5,634",17.7,"5,557",17.5,"27,421",D,D,D,36.2,"16,715",D,"6,007",D,22.1,"10,706",14.1,44.2,"3,436","3,438",D
b. 5 to 9,"12,104","14,587","98,058","95,363","1,700",11.8,"1,235",8.6,"25,028","10,898","14,130",11.4,26.2,"19,637","7,899","11,738",8.3,20.6,"5,391",5.6,41.2,736,736,"4,734"
c. 10 to 19,"6,976","8,477","111,467","111,728",744,8.8,596,7.1,"22,155","9,843","12,312",8.8,19.8,"22,676","7,974","14,702",7.1,20.3,-521,-0.5,39.6,343,343,"4,595"
d. 20 to 49,"4,304","5,649","164,620","165,966",472,8.4,371,6.6,"29,094","14,210","14,884",8.6,17.5,"31,785","10,883","20,902",6.6,19.2,"-2,691",-1.7,35.0,197,197,"5,792"
e. 50 to 99,"1,375","1,811","123,220","122,327",132,7.4,79,4.4,"22,325","8,885","13,440",7.3,18.3,"20,539","5,332","15,207",4.4,16.8,"1,786",1.5,33.6,40,40,"2,762"
f. 100 to 249,775,"1,058","153,510","155,740",72,6.9,48,4.6,"21,622","9,880","11,742",6.3,13.9,"26,081","6,707","19,374",4.3,16.7,"-4,459",-2.8,27.8,13,13,"1,848"
g. 250 to 499,256,334,"116,107","114,676",18,5.4,13,3.9,"17,676","6,087","11,589",5.3,15.4,"14,814","4,755","10,059",4.1,12.9,"2,862",2.5,25.8,2,2,D
h. 500 to 999,98,126,"82,042","84,506",3,2.4,6,4.7,"6,903","1,836","5,067",2.2,8.2,"11,831","3,885","7,946",4.6,14.0,"-4,928",-5.8,16.4,,,
i. 1000+,56,63,"102,249","108,660",1,1.6,2,3.1,"5,825",D,D,D,5.4,"18,647",D,"15,683",D,17.2,"-12,822",-11.8,10.8,,,
m. ALL,"54,536","63,549","1,032,330","1,034,670","8,776",13.8,"7,907",12.4,"178,049","74,182","103,867",7.2,17.2,"182,725","61,107","121,618",5.9,17.7,"-4,676",-0.5,34.4,"4,767","4,769","27,066"
,,1983,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"30,032","33,029","83,711","78,482","5,277",16.2,"5,018",15.4,"26,063",D,D,D,33.2,"15,604",D,"5,675",D,19.9,"10,459",13.3,39.8,"3,449","3,452","6,805"
b. 5 to 9,"12,184","14,599","96,409","95,438","1,377",9.5,"1,267",8.7,"20,847","8,851","11,996",9.3,21.8,"18,904","8,161","10,743",8.6,19.8,"1,943",2.0,39.6,834,839,"5,426"
c. 10 to 19,"6,711","8,237","111,765","110,796",621,7.6,567,6.9,"22,123","8,201","13,922",7.4,20.0,"20,184","7,678","12,506",6.9,18.2,"1,939",1.8,36.4,327,334,"4,499"
d. 20 to 49,"4,045","5,430","162,367","163,413",339,6.2,389,7.1,"28,362","10,060","18,302",6.2,17.4,"30,454","11,246","19,208",6.9,18.6,"-2,092",-1.2,34.8,209,211,"5,975"
e. 50 to 99,"1,367","1,760","118,070","118,673",108,6.1,86,4.8,"18,859","7,467","11,392",6.3,15.9,"20,064","5,844","14,220",4.9,16.9,"-1,205",-1.0,31.8,37,37,"2,434"
f. 100 to 249,739,967,"138,596","140,675",64,6.5,50,5.1,"22,015","8,941","13,074",6.4,15.6,"26,172","7,478","18,694",5.3,18.6,"-4,157",-3.0,31.2,18,18,"2,573"
g. 250 to 499,256,322,"105,636","107,302",10,3.1,7,2.2,"11,843","3,623","8,220",3.4,11.0,"15,174","2,372","12,802",2.2,14.1,"-3,331",-3.1,22.0,1,1,D
h. 500 to 999,98,127,"80,278","83,437",5,3.9,6,4.7,"7,194","3,520","3,674",4.2,8.6,"13,511","3,815","9,696",4.6,16.2,"-6,317",-7.6,17.2,1,1,D
i. 1000+,54,63,"101,759","110,362",4,6.3,4,6.3,"10,965",D,D,D,9.9,"28,171",D,"20,943",D,25.5,"-17,206",-15.6,19.8,,,
m. ALL,"55,486","64,534","998,591","1,008,578","7,805",12.2,"7,394",11.5,"168,271","68,413","99,858",6.8,16.7,"188,238","63,751","124,487",6.3,18.7,"-19,967",-2.0,33.4,"4,876","4,893","28,696"
,,1984,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"31,870","34,889","92,555","83,440","6,860",20.1,"5,232",15.4,"33,135",D,D,D,39.7,"14,904","9,838","5,066",11.8,17.9,"18,231",21.8,35.8,"3,575","3,577","6,581"
b. 5 to 9,"12,804","15,182","106,979","100,982","1,796",12.1,"1,156",7.8,"27,910","11,503","16,407",11.4,27.6,"15,916","7,474","8,442",7.4,15.8,"11,994",11.8,31.6,771,774,"5,036"
c. 10 to 19,"6,864","8,442","120,848","115,170",792,9.5,550,6.6,"28,403","10,438","17,965",9.1,24.7,"17,046","7,259","9,787",6.3,14.8,"11,357",9.9,29.6,350,353,"4,663"
d. 20 to 49,"4,114","5,497","177,675","170,100",417,7.7,322,5.9,"37,611","12,383","25,228",7.3,22.1,"22,461","9,314","13,147",5.5,13.2,"15,150",8.9,26.4,148,151,"4,332"
e. 50 to 99,"1,312","1,753","124,981","121,830",121,7.0,87,5.0,"23,267","8,081","15,186",6.6,19.1,"16,964","6,128","10,836",5.0,13.9,"6,303",5.2,27.8,36,38,D
f. 100 to 249,744,987,"155,663","152,433",41,4.2,44,4.5,"26,430","5,835","20,595",3.8,17.3,"19,970",D,"13,478",D,13.1,"6,460",4.2,26.2,12,12,"1,606"
g. 250 to 499,237,298,"108,877","106,602",11,3.7,12,4.0,"15,674","3,619","12,055",3.4,14.7,"11,124","3,880","7,244",3.6,10.4,"4,550",4.3,20.8,4,4,"1,388"
h. 500 to 999,95,122,"82,080","80,164",6,5.0,3,2.5,"10,645","4,299","6,346",5.4,13.3,"6,813","2,001","4,812",2.5,8.5,"3,832",4.8,17.0,,,
i. 1000+,56,62,"109,352","109,874",2,3.2,2,3.2,"11,511",D,D,D,10.5,"12,555",D,"8,913",D,11.4,"-1,044",-0.9,21.0,1,1,D
m. ALL,"58,096","67,232","1,079,010","1,040,595","10,046",15.2,"7,408",11.2,"214,586","75,051","139,535",7.2,20.6,"137,753","56,028","81,725",5.4,13.2,"76,833",7.4,26.4,"4,897","4,910","28,444"
,,1985,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"32,067","35,025","91,562","83,567","6,482",18.8,"5,329",15.5,"31,503","12,594","18,909",15.1,37.7,"15,513","10,059","5,454",12.0,18.6,"15,990",19.1,37.2,"3,731","3,738","7,004"
b. 5 to 9,"13,420","15,923","110,435","106,029","1,673",10.6,"1,300",8.3,"27,312","10,835","16,477",10.2,25.8,"18,500","8,396","10,104",7.9,17.4,"8,812",8.4,34.8,769,771,"5,024"
c. 10 to 19,"7,277","8,876","123,628","120,123",838,9.5,672,7.6,"27,475","11,007","16,468",9.2,22.9,"20,464","8,884","11,580",7.4,17.0,"7,011",5.9,34.0,395,403,"5,326"
d. 20 to 49,"4,444","5,924","186,394","182,015",425,7.2,372,6.3,"35,395","12,683","22,712",7.0,19.4,"26,637","11,245","15,392",6.2,14.6,"8,758",4.8,29.2,197,197,"5,786"
e. 50 to 99,"1,435","1,933","136,763","133,214",158,8.3,115,6.0,"26,081","10,796","15,285",8.1,19.6,"18,983","7,839","11,144",5.9,14.3,"7,098",5.3,28.6,53,53,"3,680"
f. 100 to 249,819,"1,082","164,485","163,513",64,5.9,57,5.3,"25,770","10,049","15,721",6.1,15.8,"23,826","8,495","15,331",5.2,14.6,"1,944",1.2,29.2,28,28,"4,040"
g. 250 to 499,257,320,"108,932","110,038",4,1.2,9,2.8,"10,408","1,284","9,124",1.2,9.5,"12,620","3,231","9,389",2.9,11.5,"-2,212",-2.0,19.0,2,2,D
h. 500 to 999,114,146,"95,320","95,415",3,2.1,2,1.4,"10,129","1,744","8,385",1.8,10.6,"10,319",D,"8,853",D,10.8,-190,-0.2,21.2,,,
i. 1000+,54,66,"114,914","119,690",0,0.0,2,3.0,"5,530",0,"5,530",0.0,4.6,"15,082",D,"12,246",D,12.6,"-9,552",-8.0,9.2,1,1,D
m. ALL,"59,887","69,295","1,132,433","1,113,604","9,647",14.1,"7,858",11.5,"199,603","70,992","128,611",6.4,17.9,"161,944","62,451","99,493",5.6,14.5,"37,659",3.4,29.0,"5,176","5,193","32,569"
,,1986,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"32,744","35,707","95,884","86,434","6,712",19.1,"5,440",15.5,"35,163",D,D,D,40.7,"16,263","10,524","5,739",12.2,18.8,"18,900",21.9,37.6,"3,821","3,822",D
b. 5 to 9,"13,808","16,446","114,362","108,916","1,955",12.1,"1,296",8.0,"30,017","12,670","17,347",11.6,27.6,"19,124","8,457","10,667",7.8,17.6,"10,893",10.0,35.2,832,832,"5,400"
c. 10 to 19,"7,555","9,272","129,595","124,556",951,10.4,623,6.8,"30,460","12,571","17,889",10.1,24.5,"20,382","8,232","12,150",6.6,16.4,"10,078",8.1,32.8,375,378,"5,038"
d. 20 to 49,"4,763","6,340","200,248","193,000",555,8.9,364,5.8,"42,892","16,660","26,232",8.6,22.2,"28,395","10,840","17,555",5.6,14.7,"14,497",7.5,29.4,207,207,"6,086"
e. 50 to 99,"1,524","2,002","140,261","138,618",137,6.9,132,6.6,"24,945","9,678","15,267",7.0,18.0,"21,658","8,866","12,792",6.4,15.6,"3,287",2.4,31.2,45,61,"4,156"
f. 100 to 249,838,"1,144","173,439","170,469",70,6.2,46,4.1,"28,016","10,004","18,012",5.9,16.4,"22,076","7,090","14,986",4.2,13.0,"5,940",3.4,26.0,19,19,"2,895"
g. 250 to 499,276,337,"113,005","114,228",15,4.5,12,3.6,"14,831","5,560","9,271",4.9,13.0,"17,277","3,925","13,352",3.4,15.1,"-2,446",-2.1,26.0,6,6,"2,000"
h. 500 to 999,120,154,"95,629","98,807",5,3.3,5,3.3,"8,332","3,133","5,199",3.2,8.4,"14,688","3,232","11,456",3.3,14.9,"-6,356",-6.5,16.8,1,1,D
i. 1000+,55,67,"121,929","122,430",1,1.5,0,0.0,"10,894",D,D,D,8.9,"11,895",0,"11,895",0.0,9.7,"-1,001",-0.8,17.8,,,
m. ALL,"61,683","71,469","1,184,352","1,157,458","10,401",14.8,"7,918",11.3,"225,550","85,652","139,898",7.4,19.5,"171,758","61,166","110,592",5.3,14.8,"53,792",4.7,29.6,"5,306","5,326","33,580"
,,1987,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"33,480","36,463","97,293","87,511","7,243",20.2,"5,627",15.7,"36,381",D,D,D,41.6,"16,817",D,"5,789",D,19.2,"19,564",22.4,38.4,"3,860","3,877","7,360"
b. 5 to 9,"14,241","17,166","117,544","113,018","2,129",12.6,"1,534",9.1,"30,447","13,921","16,526",12.3,26.9,"21,395","9,886","11,509",8.7,18.9,"9,052",8.0,37.8,972,977,"6,299"
c. 10 to 19,"7,941","9,789","136,366","131,618","1,103",11.4,780,8.1,"33,176","14,664","18,512",11.1,25.2,"23,680","10,438","13,242",7.9,18.0,"9,496",7.2,36.0,456,462,"6,142"
d. 20 to 49,"4,951","6,548","199,904","197,852",559,8.6,472,7.2,"38,921","16,632","22,289",8.4,19.7,"34,816","14,259","20,557",7.2,17.6,"4,105",2.1,35.2,214,215,"6,388"
