Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"45,648","49,204","130,305","118,201","8,217",16.8,"7,368",15.0,"46,601","15,658","30,943",13.2,39.4,"22,393","13,768","8,625",11.6,18.9,"24,208",20.5,37.8,"5,508","5,513","10,212"
b. 5 to 9,"18,555","21,889","153,879","147,054","2,338",10.8,"1,782",8.2,"40,104","15,261","24,843",10.4,27.3,"26,454","11,452","15,002",7.8,18.0,"13,650",9.3,36.0,"1,246","1,250","8,033"
c. 10 to 19,"11,376","13,618","191,178","184,376","1,240",9.2,862,6.4,"42,981","16,348","26,633",8.9,23.3,"29,376","11,434","17,942",6.2,15.9,"13,605",7.4,31.8,546,556,"7,323"
d. 20 to 49,"7,020","8,821","277,237","269,374",578,6.6,392,4.5,"51,847","17,170","34,677",6.4,19.2,"36,120","11,647","24,473",4.3,13.4,"15,727",5.8,26.8,200,200,"5,753"
e. 50 to 99,"2,310","2,966","212,749","206,358",171,5.8,123,4.2,"37,331","11,754","25,577",5.7,18.1,"24,548","8,341","16,207",4.0,11.9,"12,783",6.2,23.8,58,58,"3,967"
f. 100 to 249,"1,262","1,653","258,439","253,515",58,3.5,63,3.8,"39,162","8,541","30,621",3.4,15.4,"29,313","9,583","19,730",3.8,11.6,"9,849",3.8,23.2,19,19,"2,583"
g. 250 to 499,346,447,"154,133","154,788",10,2.2,17,3.8,"15,827","3,328","12,499",2.2,10.2,"17,137","6,154","10,983",4.0,11.1,"-1,310",-0.9,20.4,2,2,D
h. 500 to 999,167,207,"140,100","141,829",2,1.0,6,2.9,"9,574",D,D,D,6.8,"13,032","3,703","9,329",2.6,9.2,"-3,458",-2.4,13.6,1,1,D
i. 1000+,107,143,"371,797","382,728",3,2.1,3,2.1,"23,230",D,D,D,6.1,"45,093","3,491","41,602",0.9,11.8,"-21,863",-5.7,12.2,2,2,D
m. ALL,"86,791","98,948","1,889,817","1,858,223","12,617",12.8,"10,616",10.8,"306,657","95,021","211,636",5.1,16.5,"243,466","79,573","163,893",4.3,13.1,"63,191",3.4,26.2,"7,582","7,601","41,585"
,,1980,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"44,532","47,999","120,573","112,667","7,604",15.8,"7,590",15.8,"39,066",D,D,D,34.7,"23,254","13,995","9,259",12.4,20.6,"15,812",14.1,41.2,"5,588","5,594",D
b. 5 to 9,"18,607","22,124","144,421","143,815","2,081",9.5,"1,725",7.9,"31,116","13,567","17,549",9.4,21.6,"29,904","11,205","18,699",7.8,20.8,"1,212",0.8,41.6,"1,161","1,171","7,575"
c. 10 to 19,"11,777","14,046","182,087","184,724","1,051",7.5,939,6.7,"32,660","13,828","18,832",7.5,17.7,"37,934","12,655","25,279",6.9,20.5,"-5,274",-2.8,35.4,571,575,"7,595"
d. 20 to 49,"7,381","9,174","272,602","273,786",544,5.9,475,5.2,"45,197","16,694","28,503",6.1,16.5,"47,564","13,859","33,705",5.1,17.4,"-2,367",-0.9,33.0,269,270,"7,675"
e. 50 to 99,"2,431","3,172","208,139","211,248",164,5.2,129,4.1,"28,863","11,154","17,709",5.3,13.7,"35,080","8,833","26,247",4.2,16.6,"-6,217",-2.9,27.4,50,50,"3,421"
f. 100 to 249,"1,348","1,784","263,223","266,617",66,3.7,64,3.6,"32,259","9,422","22,837",3.5,12.1,"39,046","9,498","29,548",3.6,14.6,"-6,787",-2.5,24.2,16,17,"2,345"
g. 250 to 499,397,502,"169,938","171,372",19,3.8,15,3.0,"21,553","6,881","14,672",4.0,12.6,"24,420","5,050","19,370",2.9,14.2,"-2,867",-1.6,25.2,2,2,D
h. 500 to 999,165,204,"133,075","135,141",7,3.5,3,1.5,"11,597","4,842","6,755",3.6,8.6,"15,730","1,903","13,827",1.4,11.6,"-4,133",-3.0,17.2,,,
i. 1000+,106,145,"340,902","361,656",2,1.4,3,2.1,"9,520",D,D,D,2.6,"51,028","4,467","46,561",1.2,14.1,"-41,508",-11.5,5.2,,,
m. ALL,"86,744","99,150","1,834,960","1,861,026","11,538",11.7,"10,943",11.1,"251,831","93,313","158,518",5.0,13.5,"303,960","81,465","222,495",4.4,16.3,"-52,129",-2.8,27.0,"7,657","7,679","39,271"
,,1981,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"43,049","46,318","117,989","112,408","6,534",13.7,"8,692",18.2,"36,914",D,D,D,32.8,"25,752","16,939","8,813",15.1,22.9,"11,162",9.9,45.8,"5,586","5,589",D
b. 5 to 9,"18,187","21,644","147,251","145,682","1,982",9.1,"2,229",10.2,"34,499","12,885","21,614",8.8,23.7,"31,361","14,426","16,935",9.9,21.5,"3,138",2.2,43.0,"1,193","1,199","7,766"
c. 10 to 19,"10,924","13,135","171,588","175,536",955,7.2,"1,167",8.8,"28,782","12,679","16,103",7.2,16.4,"36,677","15,534","21,143",8.8,20.9,"-7,895",-4.5,32.8,571,573,"7,561"
d. 20 to 49,"6,948","8,769","270,343","268,848",599,6.8,636,7.2,"51,703","18,327","33,376",6.8,19.2,"48,713","18,731","29,982",7.0,18.1,"2,990",1.1,36.2,280,283,"8,195"
e. 50 to 99,"2,300","3,028","203,322","205,657",181,6.0,182,6.0,"30,026","12,533","17,493",6.1,14.6,"34,696","12,480","22,216",6.1,16.9,"-4,670",-2.3,29.2,62,63,"4,272"
f. 100 to 249,"1,142","1,590","227,117","233,837",85,5.3,87,5.5,"24,421","12,129","12,292",5.2,10.4,"37,860","12,650","25,210",5.4,16.2,"-13,439",-5.8,20.8,13,13,"1,841"
g. 250 to 499,357,444,"141,545","148,669",15,3.4,20,4.5,"11,371","5,149","6,222",3.5,7.6,"25,619","6,680","18,939",4.5,17.2,"-14,248",-9.6,15.2,3,3,846
h. 500 to 999,162,201,"125,138","130,580",2,1.0,4,2.0,"6,890",D,D,D,5.3,"17,774","2,297","15,477",1.8,13.6,"-10,884",-8.3,10.6,,,
i. 1000+,110,139,"334,854","343,647",6,4.3,4,2.9,"23,000","7,569","15,431",2.2,6.7,"40,587","8,057","32,530",2.3,11.8,"-17,587",-5.1,13.4,1,1,D
m. ALL,"83,179","95,268","1,739,147","1,764,864","10,359",10.7,"13,021",13.4,"247,606","95,527","152,079",5.4,14.0,"299,039","107,794","191,245",6.1,16.9,"-51,433",-2.9,28.0,"7,709","7,724","41,916"
,,1982,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"43,446","47,221","126,330","114,771","7,977",16.9,"7,113",15.1,"45,455","16,113","29,342",14.0,39.6,"22,336","13,415","8,921",11.7,19.5,"23,119",20.1,39.0,"4,423","4,423","8,095"
b. 5 to 9,"18,529","22,319","145,566","143,150","2,447",11.2,"1,565",7.1,"32,964","15,810","17,154",11.0,23.0,"28,131","10,048","18,083",7.0,19.7,"4,833",3.3,39.4,906,911,"5,785"
c. 10 to 19,"11,099","13,407","174,146","173,426","1,266",9.6,713,5.4,"33,443","16,703","16,740",9.6,19.3,"32,003","9,539","22,464",5.5,18.5,"1,440",0.8,37.0,406,408,"5,405"
d. 20 to 49,"6,886","8,832","258,620","259,896",714,8.2,499,5.7,"43,634","21,593","22,041",8.3,16.8,"46,186","14,888","31,298",5.7,17.8,"-2,552",-1.0,33.6,221,222,"6,425"
e. 50 to 99,"2,226","2,947","190,703","194,940",194,6.6,146,5.0,"25,564","13,533","12,031",6.9,13.1,"34,038","9,810","24,228",5.0,17.5,"-8,474",-4.4,26.2,52,53,"3,591"
f. 100 to 249,"1,151","1,595","228,466","234,581",76,4.8,79,4.9,"23,730","11,023","12,707",4.7,10.1,"35,960","11,049","24,911",4.7,15.3,"-12,230",-5.2,20.2,22,23,"3,400"
g. 250 to 499,338,423,"139,727","143,248",15,3.6,11,2.6,"15,034","4,750","10,284",3.3,10.5,"22,076","3,591","18,485",2.5,15.4,"-7,042",-4.9,21.0,3,3,"1,075"
h. 500 to 999,156,184,"114,878","120,217",3,1.6,2,1.1,"5,988",D,D,D,5.0,"16,667",D,"15,204",D,13.9,"-10,679",-8.9,10.0,,,
i. 1000+,102,137,"326,318","337,810",2,1.5,2,1.5,"13,404",D,D,D,4.0,"36,388",D,"33,807",D,10.8,"-22,984",-6.8,8.0,,,
m. ALL,"83,933","97,065","1,704,754","1,722,039","12,694",13.2,"10,130",10.5,"239,216","104,931","134,285",6.1,13.9,"273,785","76,384","197,401",4.4,15.9,"-34,569",-2.0,27.8,"6,033","6,043","33,776"
,,1983,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"41,214","45,154","117,220","112,384","6,411",13.7,"8,877",19.0,"35,223","12,757","22,466",11.4,31.3,"25,550",D,"7,918",D,22.7,"9,673",8.6,45.4,"5,033","5,053","9,936"
b. 5 to 9,"17,738","21,510","145,839","145,063","1,732",7.9,"2,234",10.2,"31,057","11,263","19,794",7.8,21.4,"29,505","14,479","15,026",10.0,20.3,"1,552",1.1,40.6,"1,180","1,189","7,719"
c. 10 to 19,"10,433","12,582","169,386","170,921",855,6.7,"1,148",9.0,"30,106","11,293","18,813",6.6,17.6,"33,176","15,259","17,917",8.9,19.4,"-3,070",-1.8,35.2,533,535,"7,048"
d. 20 to 49,"6,472","8,432","254,218","256,759",468,5.5,594,7.0,"39,631","14,570","25,061",5.7,15.4,"44,712","17,903","26,809",7.0,17.4,"-5,081",-2.0,30.8,256,260,"7,619"
e. 50 to 99,"2,067","2,770","184,639","187,768",155,5.6,156,5.6,"25,448","10,589","14,859",5.6,13.6,"31,705","10,934","20,771",5.8,16.9,"-6,257",-3.3,27.2,53,53,D
f. 100 to 249,"1,080","1,527","228,096","231,055",55,3.6,75,4.9,"31,604","8,264","23,340",3.6,13.7,"37,522","11,379","26,143",4.9,16.2,"-5,918",-2.5,27.4,18,18,"2,378"
g. 250 to 499,316,393,"128,422","133,535",2,0.5,10,2.5,"9,807",D,D,D,7.3,"20,033","3,054","16,979",2.3,15.0,"-10,226",-7.7,14.6,4,4,"1,381"
h. 500 to 999,149,179,"106,870","115,340",5,2.8,7,3.9,"7,691","3,641","4,050",3.2,6.7,"24,630","4,920","19,710",4.3,21.4,"-16,939",-14.7,13.4,,,
i. 1000+,96,127,"279,738","303,380",1,0.8,3,2.3,"8,778",D,D,D,2.9,"56,063",D,"42,818",D,18.5,"-47,285",-15.6,5.8,1,1,D
m. ALL,"79,565","92,674","1,614,428","1,656,205","9,684",10.2,"13,104",13.8,"219,345","74,861","144,484",4.5,13.2,"302,896","108,805","194,091",6.6,18.3,"-83,551",-5.1,26.4,"7,078","7,113","41,439"
,,1984,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"46,683","50,642","133,828","119,484","8,133",17.0,"4,223",8.8,"44,496",D,D,D,37.2,"15,807","8,229","7,578",6.9,13.2,"28,689",24.0,26.4,97,102,200
b. 5 to 9,"18,792","22,650","156,580","149,108","2,097",9.5,"1,084",4.9,"35,718","13,505","22,213",9.1,24.0,"20,773","7,011","13,762",4.7,13.9,"14,945",10.1,27.8,32,37,233
c. 10 to 19,"10,998","13,437","188,953","180,823","1,095",8.3,568,4.3,"39,769","14,526","25,243",8.0,22.0,"23,508","7,629","15,879",4.2,13.0,"16,261",9.0,26.0,16,21,284
d. 20 to 49,"6,722","8,593","281,640","269,003",574,6.8,368,4.3,"55,831","17,442","38,389",6.5,20.8,"30,556","11,082","19,474",4.1,11.4,"25,275",9.4,22.8,16,18,551
e. 50 to 99,"2,132","2,889","206,767","199,246",180,6.3,95,3.3,"36,841","12,502","24,339",6.3,18.5,"21,799","6,433","15,366",3.2,10.9,"15,042",7.6,21.8,4,4,260
f. 100 to 249,"1,073","1,481","229,275","220,945",91,6.3,43,3.0,"36,264","13,368","22,896",6.1,16.4,"19,604",D,"13,211",D,8.9,"16,660",7.5,17.8,1,1,D
g. 250 to 499,335,422,"146,388","143,759",20,4.8,10,2.4,"18,750","6,479","12,271",4.5,13.0,"13,492","3,194","10,298",2.2,9.4,"5,258",3.6,18.8,1,1,D
h. 500 to 999,144,162,"117,595","113,889",4,2.5,4,2.5,"18,779","2,465","16,314",2.2,16.5,"11,367","2,436","8,931",2.1,10.0,"7,412",6.5,20.0,,,
i. 1000+,87,117,"286,186","288,279",2,1.7,2,1.7,"30,580",D,D,D,10.6,"34,766",D,"19,573",D,12.1,"-4,186",-1.5,21.2,,,
m. ALL,"86,966","100,393","1,747,212","1,684,536","12,196",12.6,"6,397",6.6,"317,028","111,014","206,014",6.6,18.8,"191,672","67,600","124,072",4.0,11.4,"125,356",7.4,22.8,167,184,"1,923"
,,1985,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"47,088","51,130","133,958","122,564","8,505",16.9,"7,067",14.0,"44,220","16,441","27,779",13.4,36.1,"21,432",D,"7,848",D,17.5,"22,788",18.6,35.0,"4,768","4,777","9,078"
b. 5 to 9,"19,594","23,444","161,216","156,258","2,260",9.7,"1,916",8.2,"36,374","14,638","21,736",9.4,23.3,"26,457","12,357","14,100",7.9,16.9,"9,917",6.4,33.8,"1,107","1,110","7,178"
c. 10 to 19,"11,388","13,719","190,453","185,932","1,100",8.1,926,6.8,"37,329","14,542","22,787",7.8,20.1,"28,286","12,253","16,033",6.6,15.2,"9,043",4.9,30.4,532,535,"7,183"
d. 20 to 49,"7,037","9,002","284,631","279,395",657,7.3,605,6.7,"52,381","19,581","32,800",7.0,18.7,"41,909","18,431","23,478",6.6,15.0,"10,472",3.7,30.0,308,309,"9,175"
e. 50 to 99,"2,383","3,139","218,925","215,304",188,6.0,140,4.5,"34,589","12,635","21,954",5.9,16.1,"27,347","9,729","17,618",4.5,12.7,"7,242",3.4,25.4,66,67,"4,645"
f. 100 to 249,"1,330","1,784","271,663","269,360",94,5.3,93,5.2,"36,835","13,419","23,416",5.0,13.7,"32,229","14,208","18,021",5.3,12.0,"4,606",1.7,24.0,33,33,"5,106"
g. 250 to 499,415,495,"164,227","165,348",19,3.8,16,3.2,"17,922","6,117","11,805",3.7,10.8,"20,163","5,612","14,551",3.4,12.2,"-2,241",-1.4,21.6,1,1,D
h. 500 to 999,140,165,"108,214","110,722",1,0.6,1,0.6,"5,464",D,D,D,4.9,"10,479",D,"9,638",D,9.5,"-5,015",-4.6,9.8,,,
i. 1000+,93,123,"284,698","293,274",2,1.6,3,2.4,"17,507",D,D,D,6.0,"34,658","3,514","31,144",1.2,11.8,"-17,151",-5.8,12.0,1,1,D
m. ALL,"89,468","103,001","1,817,985","1,798,157","12,826",12.6,"10,767",10.6,"282,621","108,951","173,670",6.1,15.7,"242,960","90,529","152,431",5.0,13.5,"39,661",2.2,27.0,"6,816","6,833","43,842"
,,1986,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"47,783","51,586","137,126","124,156","8,629",17.0,"6,979",13.7,"47,333","16,852","30,481",13.6,38.1,"21,392",D,"8,140",D,17.2,"25,941",20.9,34.4,"4,721","4,728",D
b. 5 to 9,"20,256","24,224","167,866","160,860","2,563",10.7,"1,772",7.4,"40,208","16,695","23,513",10.4,25.0,"26,196","11,571","14,625",7.2,16.3,"14,012",8.7,32.6,"1,203","1,212","7,951"
c. 10 to 19,"11,973","14,464","201,483","196,022","1,201",8.4,915,6.4,"41,174","15,957","25,217",8.1,21.0,"30,252","12,280","17,972",6.3,15.4,"10,922",5.6,30.8,570,570,"7,559"
d. 20 to 49,"7,323","9,384","293,816","286,584",718,7.7,481,5.2,"54,553","21,855","32,698",7.6,19.0,"40,088","14,448","25,640",5.0,14.0,"14,465",5.0,28.0,261,263,"7,900"
e. 50 to 99,"2,528","3,332","229,634","226,531",230,7.0,159,4.8,"37,720","15,298","22,422",6.8,16.7,"31,514","10,975","20,539",4.8,13.9,"6,206",2.8,27.8,74,75,"5,126"
f. 100 to 249,"1,426","1,954","293,146","289,682",128,6.6,70,3.6,"42,459","18,899","23,560",6.5,14.7,"35,531","10,882","24,649",3.8,12.3,"6,928",2.4,24.6,29,29,"4,313"
g. 250 to 499,418,497,"161,326","163,816",25,5.1,18,3.6,"18,908","8,633","10,275",5.3,11.5,"23,888","5,611","18,277",3.4,14.6,"-4,980",-3.1,23.0,8,8,"2,399"
h. 500 to 999,153,181,"114,974","117,481",8,4.5,4,2.2,"9,153","4,898","4,255",4.2,7.8,"14,167","2,775","11,392",2.4,12.1,"-5,014",-4.3,15.6,,,
i. 1000+,90,118,"277,395","279,350",3,2.5,3,2.5,"14,175","3,792","10,383",1.4,5.1,"18,085",D,"14,212",D,6.5,"-3,910",-1.4,10.2,1,1,D
m. ALL,"91,950","105,740","1,876,766","1,844,482","13,505",12.9,"10,401",10.0,"305,683","122,879","182,804",6.7,16.6,"241,113","85,667","155,446",4.6,13.1,"64,570",3.5,26.2,"6,867","6,886","45,431"
,,1987,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"48,587","52,460","141,279","126,940","9,423",18.3,"7,304",14.2,"50,914",D,D,D,40.1,"22,235",D,"7,960",D,17.5,"28,679",22.6,35.0,"5,036","5,056",D
b. 5 to 9,"20,883","25,160","180,420","170,338","2,832",11.4,"2,029",8.2,"48,881","18,275","30,606",10.7,28.7,"28,716","13,159","15,557",7.7,16.9,"20,165",11.8,33.8,"1,200","1,204","7,785"
c. 10 to 19,"12,420","14,997","212,968","205,415","1,419",9.5,"1,127",7.6,"49,411","18,944","30,467",9.2,24.1,"34,304","15,094","19,210",7.3,16.7,"15,107",7.4,33.4,639,643,"8,578"
d. 20 to 49,"7,648","9,908","331,444","313,704",841,8.6,669,6.8,"83,482","25,485","57,997",8.1,26.6,"48,001","19,861","28,140",6.3,15.3,"35,481",11.3,30.6,313,314,"9,079"
