h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,3.6,1.4,1.0,1.0,0.9,0.0,0.0,0.0,0.0
m) ALL,26.1,7.9,5.9,4.7,2.7,2.7,0.0,3.3,6.1
,           1983,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,196.2,199.1,197.9,200.0,181.8,200.0,200.0,,
b) 1,0.1,0.0,0.0,0.6,0.0,0.0,0.0,,0.0
c) 2,5.4,0.9,4.0,1.5,0.0,0.0,0.0,0.0,0.0
d) 3,3.8,0.5,0.5,0.0,0.0,0.0,0.0,,0.0
e) 4,2.9,0.2,0.0,0.0,0.0,0.0,0.0,,0.0
f) 5,2.3,1.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0
g) 6 to 10,1.9,0.9,0.0,0.0,0.0,0.0,,,0.0
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,1.9,0.5,0.3,0.6,0.5,0.0,0.0,0.0,0.0
m) ALL,22.2,5.2,3.6,3.5,1.9,2.5,1.8,0.0,0.0
,           1984,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,198.9,199.3,200.0,200.0,200.0,200.0,200.0,,
b) 1,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.0,
c) 2,4.0,0.4,0.4,0.6,2.4,0.0,0.0,0.0,0.0
d) 3,3.9,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0
e) 4,4.3,0.5,0.0,2.2,0.0,0.0,0.0,,
f) 5,4.8,0.0,0.5,0.0,0.0,0.0,0.0,,0.0
g) 6 to 10,4.2,0.1,0.5,0.5,0.0,0.0,0.0,0.0,0.0
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,1.7,0.3,0.4,0.2,0.0,0.0,0.0,0.0,0.0
m) ALL,19.4,5.5,3.1,2.9,2.0,0.7,1.9,0.0,0.0
,           1985,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,199.0,200.0,200.0,200.0,200.0,200.0,200.0,,
b) 1,0.4,0.2,0.4,1.0,0.0,0.0,0.0,0.0,
c) 2,6.2,1.0,2.8,2.2,0.0,0.0,0.0,0.0,
d) 3,5.2,0.5,0.4,0.0,0.0,8.7,0.0,0.0,0.0
e) 4,5.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f) 5,4.5,0.5,0.7,1.1,3.6,0.0,0.0,,
g) 6 to 10,4.9,0.5,1.8,0.3,0.0,0.0,0.0,0.0,0.0
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,2.7,0.5,0.8,0.6,0.2,0.0,0.0,0.0,0.0
m) ALL,22.4,5.4,4.7,3.9,2.3,0.7,1.9,0.0,0.0
,           1986,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,199.5,200.0,200.0,200.0,200.0,200.0,200.0,,
b) 1,2.1,5.2,9.0,11.3,4.5,0.0,,0.0,
c) 2,5.5,1.2,1.4,0.0,0.0,0.0,0.0,0.0,
d) 3,4.4,0.7,0.5,1.0,0.0,0.0,0.0,0.0,
e) 4,5.0,0.2,0.8,0.6,0.0,0.0,0.0,0.0,0.0
f) 5,4.0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0
g) 6 to 10,4.5,0.1,0.2,0.5,0.0,0.0,0.0,0.0,0.0
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,2.4,0.7,0.3,0.1,0.0,0.0,0.0,0.0,0.0
m) ALL,22.0,6.6,4.9,4.2,1.7,3.2,3.5,0.0,0.0
,           1987,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,199.4,199.4,198.6,187.5,177.8,133.3,100.0,200.0,0.0
b) 1,0.7,0.4,0.4,1.6,9.9,0.0,0.0,0.0,
c) 2,6.0,2.0,0.4,1.3,0.0,0.0,,0.0,
d) 3,4.8,1.5,0.0,0.9,3.3,0.0,0.0,0.0,
e) 4,6.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
f) 5,5.0,1.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0
g) 6 to 10,4.8,0.8,0.9,0.6,1.3,1.4,0.0,0.0,0.0
h) 11 to 15,,,,,,,,,
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,2.8,0.9,0.1,0.5,0.0,0.5,0.0,0.0,0.0
m) ALL,25.4,6.9,4.7,4.1,3.1,3.0,1.7,2.9,0.0
,           1988,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,197.9,199.4,200.0,200.0,200.0,200.0,200.0,,
b) 1,0.4,0.2,0.7,1.8,1.8,0.0,0.0,0.0,0.0
c) 2,3.8,1.2,0.7,0.8,0.0,0.0,0.0,0.0,
d) 3,3.6,1.6,0.0,0.7,0.0,6.7,,0.0,
e) 4,2.3,0.8,0.5,0.0,0.0,0.0,0.0,0.0,
f) 5,3.7,0.6,0.0,0.0,0.0,7.1,0.0,0.0,
g) 6 to 10,3.5,0.5,0.2,0.4,0.6,0.0,0.0,0.0,0.0
h) 11 to 15,3.5,0.3,0.6,0.0,0.0,0.0,0.0,,0.0
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,1.9,0.3,0.2,0.4,0.5,1.0,0.0,0.0,0.0
m) ALL,21.8,6.4,4.9,3.7,1.6,3.3,1.4,0.0,0.0
,           1989,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,197.7,193.9,197.3,190.8,190.0,200.0,200.0,,200.0
b) 1,0.0,0.2,0.6,1.7,0.0,0.0,0.0,0.0,
c) 2,3.9,0.3,0.3,1.8,0.0,0.0,0.0,0.0,0.0
d) 3,4.9,0.4,0.4,1.5,0.0,0.0,0.0,0.0,
e) 4,3.6,0.5,0.9,0.0,0.0,6.1,0.0,0.0,
f) 5,4.6,0.9,1.0,1.2,0.0,0.0,0.0,0.0,
g) 6 to 10,3.9,0.8,0.3,0.0,0.6,0.0,0.0,0.0,0.0
h) 11 to 15,2.8,0.7,0.7,0.6,1.7,0.0,0.0,0.0,0.0
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,2.3,0.8,0.3,0.6,0.0,0.0,0.0,0.0,0.0
m) ALL,20.6,5.9,4.3,4.3,2.7,2.0,1.3,0.0,3.9
,           1990,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,198.6,200.0,200.0,200.0,200.0,200.0,,,
b) 1,0.1,0.2,0.3,1.1,1.7,0.0,0.0,66.7,0.0
c) 2,5.0,0.9,0.9,0.0,2.1,0.0,0.0,0.0,
d) 3,4.2,1.5,0.4,0.6,1.7,0.0,0.0,0.0,0.0
e) 4,5.4,1.8,0.8,0.7,0.0,0.0,0.0,0.0,
f) 5,5.1,0.5,0.0,0.7,0.0,0.0,0.0,0.0,
g) 6 to 10,3.5,0.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0
h) 11 to 15,3.4,0.3,0.2,0.4,0.0,0.0,0.0,0.0,0.0
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,2.3,0.1,0.4,0.3,0.3,0.0,0.0,0.0,0.0
m) ALL,22.5,6.1,3.8,3.4,3.1,2.4,0.0,2.5,0.0
,           1991,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,198.6,199.0,200.0,197.9,188.9,200.0,200.0,,
b) 1,0.2,0.2,1.3,2.0,2.2,4.8,0.0,0.0,
c) 2,3.5,0.4,0.0,0.5,0.0,0.0,0.0,0.0,0.0
d) 3,4.5,0.0,0.6,0.0,0.0,0.0,0.0,0.0,
e) 4,3.9,0.8,0.8,1.3,0.0,0.0,0.0,0.0,0.0
f) 5,4.5,0.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0
g) 6 to 10,3.4,0.6,0.7,0.4,0.0,0.0,0.0,0.0,0.0
h) 11 to 15,2.6,0.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,1.5,0.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0
m) ALL,23.2,6.8,4.6,4.0,2.1,2.5,5.6,0.0,0.0
,           1992,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,199.2,199.4,200.0,200.0,200.0,200.0,200.0,,
b) 1,0.4,0.0,0.3,0.0,0.0,0.0,0.0,0.0,
c) 2,3.8,0.2,0.3,0.0,0.0,0.0,0.0,0.0,
d) 3,4.6,1.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0
e) 4,4.4,0.7,0.7,0.6,0.0,0.0,0.0,0.0,
f) 5,4.3,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0
g) 6 to 10,4.3,0.8,0.5,0.2,0.0,0.0,0.0,0.0,0.0
h) 11 to 15,2.8,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,1.7,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0
m) ALL,20.7,5.5,3.7,2.4,2.3,1.0,3.1,0.0,0.0
,           1993,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,198.6,198.5,191.5,195.3,200.0,200.0,200.0,,
b) 1,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,
c) 2,3.5,0.9,0.0,0.0,0.0,6.9,0.0,0.0,0.0
d) 3,2.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e) 4,3.9,0.0,0.8,0.6,0.0,0.0,0.0,0.0,0.0
f) 5,4.9,0.7,0.4,0.0,0.0,0.0,0.0,0.0,
g) 6 to 10,4.3,0.7,0.4,0.2,0.0,0.0,0.0,0.0,0.0
h) 11 to 15,2.7,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0
i) 16 to 20,3.1,0.5,0.7,0.0,0.0,0.0,0.0,,0.0
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,1.6,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0
m) ALL,18.9,4.7,3.1,1.7,1.2,1.7,2.2,0.0,0.0
,           1994,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,198.4,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
b) 1,0.2,0.2,0.0,1.6,0.0,0.0,0.0,0.0,
c) 2,4.3,0.8,0.4,0.8,0.0,0.0,0.0,0.0,
d) 3,4.7,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
e) 4,4.1,0.3,0.8,0.9,0.0,0.0,0.0,0.0,
f) 5,4.5,0.3,0.4,0.7,0.0,0.0,0.0,,
g) 6 to 10,3.5,0.6,0.4,0.2,0.0,0.0,0.0,0.0,0.0
h) 11 to 15,1.5,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0
i) 16 to 20,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,1.0,0.4,0.1,0.3,0.0,0.6,0.0,0.0,0.0
m) ALL,18.4,4.7,3.1,2.0,0.9,2.4,2.2,2.2,4.7
,           1995,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,198.5,200.0,200.0,200.0,200.0,200.0,,,
b) 1,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,40.0
c) 2,2.0,0.7,1.4,0.0,0.0,0.0,0.0,0.0,
d) 3,3.3,0.6,0.0,0.0,0.0,0.0,,0.0,
e) 4,3.2,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
f) 5,3.9,1.1,0.0,0.0,0.0,0.0,0.0,0.0,
g) 6 to 10,3.6,0.8,0.3,0.3,0.0,1.8,0.0,0.0,0.0
h) 11 to 15,2.7,0.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0
i) 16 to 20,2.6,0.2,0.0,0.5,1.8,0.0,0.0,0.0,0.0
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,1.5,0.5,0.3,0.1,0.3,0.0,0.0,0.0,0.0
m) ALL,18.0,5.2,2.8,2.9,2.6,1.8,0.0,0.0,4.3
,           1996,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,197.5,199.3,198.4,200.0,200.0,177.8,200.0,200.0,200.0
b) 1,0.4,0.4,0.0,0.8,0.0,0.0,0.0,,
c) 2,2.3,1.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
d) 3,4.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,
e) 4,2.6,0.7,1.0,0.0,0.0,0.0,0.0,0.0,
f) 5,2.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0
g) 6 to 10,3.6,0.5,0.2,0.6,0.6,0.0,0.0,0.0,0.0
h) 11 to 15,2.0,0.5,0.5,0.2,0.0,0.0,0.0,0.0,0.0
i) 16 to 20,1.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,1.5,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.0
m) ALL,17.6,4.7,3.5,3.7,1.8,2.1,1.1,2.2,4.3
,           1997,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,198.6,200.0,200.0,200.0,200.0,200.0,,,
b) 1,0.2,0.2,0.8,0.7,0.0,5.9,0.0,0.0,0.0
c) 2,4.4,0.7,0.4,0.0,0.0,0.0,0.0,,
d) 3,4.8,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0
e) 4,4.2,0.6,0.5,0.0,0.0,0.0,0.0,0.0,
f) 5,3.7,0.6,0.0,1.0,0.0,0.0,0.0,0.0,
g) 6 to 10,3.8,0.7,0.2,0.0,0.5,0.0,0.0,0.0,0.0
h) 11 to 15,3.2,0.9,0.2,0.5,0.0,2.2,0.0,0.0,0.0
i) 16 to 20,2.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,1.7,0.5,0.5,0.2,0.0,0.0,0.0,0.0,0.0
m) ALL,18.7,4.4,3.3,2.4,1.2,2.0,0.0,0.0,0.0
,           1998,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,197.7,200.0,200.0,200.0,200.0,200.0,200.0,,
b) 1,0.3,0.2,1.4,0.0,0.0,0.0,66.7,,
c) 2,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d) 3,4.2,1.0,0.5,0.8,0.0,0.0,0.0,0.0,
e) 4,2.9,0.0,1.1,0.0,2.9,0.0,0.0,0.0,0.0
f) 5,5.5,1.3,0.0,0.0,0.0,0.0,0.0,0.0,
g) 6 to 10,3.8,0.8,0.4,0.4,0.6,0.0,0.0,0.0,0.0
h) 11 to 15,2.8,0.6,0.2,0.5,0.0,0.0,0.0,0.0,0.0
i) 16 to 20,2.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j) 21 to 25,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
k) 26+,,,,,,,,,
l) Left Censored,1.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m) ALL,16.9,4.7,3.3,3.0,1.8,1.5,2.2,0.0,0.0
,           1999,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,198.2,200.0,198.3,200.0,200.0,180.0,200.0,200.0,
b) 1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,
c) 2,3.7,0.5,0.5,0.0,0.0,0.0,0.0,0.0,
d) 3,3.9,0.0,0.5,0.0,2.7,0.0,0.0,0.0,0.0
e) 4,3.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,
f) 5,2.4,0.7,0.0,1.1,0.0,0.0,0.0,0.0,0.0
g) 6 to 10,3.0,0.6,0.2,0.2,0.0,1.6,0.0,0.0,
h) 11 to 15,2.4,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0
i) 16 to 20,3.3,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.0
j) 21 to 25,2.7,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
k) 26+,,,,,,,,,
l) Left Censored,1.7,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0
m) ALL,16.4,3.7,3.3,3.5,1.7,2.5,2.1,2.3,0.0
,           2000,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,197.6,200.0,198.2,200.0,200.0,200.0,200.0,,
b) 1,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
c) 2,3.1,0.8,0.5,0.0,0.0,0.0,0.0,0.0,
d) 3,3.2,0.2,0.5,0.0,0.0,0.0,0.0,0.0,
e) 4,3.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
f) 5,4.5,0.3,0.5,0.0,0.0,6.3,0.0,0.0,
g) 6 to 10,3.2,0.7,0.4,0.2,0.0,0.0,0.0,0.0,0.0
h) 11 to 15,2.3,0.8,0.4,0.2,0.0,1.9,0.0,0.0,0.0
i) 16 to 20,1.8,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0
j) 21 to 25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k) 26+,,,,,,,,,
l) Left Censored,2.2,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0
m) ALL,17.2,4.8,3.2,2.4,2.0,2.2,2.6,0.0,0.0
,           2001,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,198.7,199.3,200.0,200.0,200.0,150.0,200.0,200.0,
b) 1,0.3,0.0,0.0,0.8,0.0,0.0,0.0,0.0,
c) 2,2.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d) 3,3.4,1.1,0.0,0.9,0.0,0.0,0.0,0.0,
e) 4,2.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,
f) 5,3.9,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0
g) 6 to 10,4.7,1.6,0.6,1.3,1.2,1.7,0.0,0.0,0.0
h) 11 to 15,3.0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0
i) 16 to 20,3.7,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0
j) 21 to 25,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k) 26+,,,,,,,,,
l) Left Censored,2.2,0.3,0.0,0.4,0.4,0.0,0.0,0.0,0.0
m) ALL,18.0,4.8,3.2,3.8,1.8,0.9,0.9,8.8,0.0
,           2002,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,
b) 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c) 2,2.7,0.7,0.5,0.7,0.0,0.0,0.0,0.0,
d) 3,4.5,0.3,0.0,2.1,0.0,0.0,0.0,0.0,0.0
e) 4,5.7,1.2,0.6,1.9,0.0,0.0,0.0,0.0,
f) 5,4.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,
