Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"32,144","34,274","89,730","80,678","6,449",19.1,"5,291",15.6,"33,730","12,328","21,402",15.3,41.8,"15,625","9,829","5,796",12.2,19.4,"18,105",22.4,38.8,"3,876","3,878","7,076"
b. 5 to 9,"14,064","16,685","121,127","114,477","1,798",10.9,"1,388",8.4,"33,356","11,739","21,617",10.3,29.1,"20,056","9,054","11,002",7.9,17.5,"13,300",11.6,35.0,936,937,D
c. 10 to 19,"8,906","10,434","145,249","141,338",858,8.3,667,6.4,"31,195","11,361","19,834",8.0,22.1,"23,372","8,810","14,562",6.2,16.5,"7,823",5.6,33.0,412,416,"5,467"
d. 20 to 49,"5,218","6,773","210,159","206,368",437,6.5,340,5.1,"37,056","13,008","24,048",6.3,18.0,"29,473","9,863","19,610",4.8,14.3,"7,583",3.7,28.6,172,184,"5,254"
e. 50 to 99,"1,660","2,158","151,111","147,992",130,6.0,112,5.2,"26,913","8,653","18,260",5.8,18.2,"20,675","7,352","13,323",5.0,14.0,"6,238",4.2,28.0,49,49,"3,226"
f. 100 to 249,864,"1,089","161,606","159,179",66,6.1,57,5.3,"25,953","9,595","16,358",6.0,16.3,"21,099",D,"12,639",D,13.3,"4,854",3.0,26.6,14,14,"2,239"
g. 250 to 499,240,298,"99,204","102,539",11,3.6,21,6.9,"12,026","3,774","8,252",3.7,11.7,"18,696","7,402","11,294",7.2,18.2,"-6,670",-6.5,23.4,2,2,D
h. 500 to 999,105,126,"90,963","89,656",1,0.8,4,3.1,"11,583",D,D,D,12.9,"8,970","2,255","6,715",2.5,10.0,"2,613",2.9,20.0,,,
i. 1000+,55,64,"160,188","159,142",2,3.1,1,1.6,"10,870",D,D,D,6.8,"8,777",D,"6,476",D,5.5,"2,093",1.3,11.0,,,
m. ALL,"63,256","71,901","1,229,337","1,201,369","9,752",13.7,"7,881",11.1,"222,682","73,395","149,287",6.1,18.5,"166,743","65,326","101,417",5.4,13.9,"55,939",4.6,27.8,"5,461","5,480","29,949"
,,1980,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"32,081","34,192","95,049","83,953","5,912",17.4,"5,383",15.8,"38,247","11,637","26,610",13.9,45.6,"16,055","9,910","6,145",11.8,19.1,"22,192",26.5,38.2,"3,849","3,854","6,929"
b. 5 to 9,"14,211","16,775","116,581","112,739","1,736",10.5,"1,366",8.2,"29,344","11,399","17,945",10.1,26.0,"21,660","8,882","12,778",7.9,19.2,"7,684",6.8,38.4,876,884,"5,758"
c. 10 to 19,"9,236","10,878","150,428","147,402",816,7.5,693,6.4,"33,450","10,705","22,745",7.3,22.7,"27,397","9,127","18,270",6.2,18.6,"6,053",4.1,37.2,442,448,"5,868"
d. 20 to 49,"5,465","7,042","215,475","213,665",465,6.6,402,5.7,"38,733","14,225","24,508",6.7,18.1,"35,112","12,193","22,919",5.7,16.4,"3,621",1.7,32.8,201,202,"6,136"
e. 50 to 99,"1,746","2,263","155,989","154,838",127,5.6,116,5.1,"25,922","8,690","17,232",5.6,16.7,"23,619","7,939","15,680",5.1,15.3,"2,303",1.4,30.6,47,49,"3,203"
f. 100 to 249,890,"1,159","168,298","170,475",47,4.0,57,4.9,"21,701","6,760","14,941",4.0,12.7,"26,054","8,157","17,897",4.8,15.3,"-4,353",-2.6,25.4,11,11,"1,464"
g. 250 to 499,244,309,"103,616","102,070",20,6.6,6,2.0,"14,977","6,736","8,241",6.6,14.7,"11,885","1,960","9,925",1.9,11.6,"3,092",3.1,23.2,2,2,D
h. 500 to 999,106,129,"83,678","86,543",2,1.6,2,1.6,"5,572",D,D,D,6.4,"11,302",D,"9,945",D,13.1,"-5,730",-6.7,12.8,1,1,D
i. 1000+,69,77,"208,147","192,951",3,4.0,1,1.3,"43,515",D,D,D,22.6,"13,122",D,"12,007",D,6.8,"30,393",15.8,13.6,1,1,D
m. ALL,"64,048","72,824","1,297,261","1,264,636","9,128",12.6,"8,026",11.1,"251,461","102,295","149,166",8.1,19.9,"186,206","60,640","125,566",4.8,14.7,"65,255",5.2,29.4,"5,430","5,452","31,888"
,,1981,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"31,378","33,282","86,350","80,364","5,440",16.1,"6,147",18.2,"29,573",D,D,D,36.8,"17,600","11,902","5,698",14.8,21.9,"11,973",14.9,43.8,"3,895","3,902","7,181"
b. 5 to 9,"14,042","16,737","118,881","115,578","1,774",10.5,"1,938",11.5,"30,923","11,696","19,227",10.1,26.8,"24,316","12,698","11,618",11.0,21.0,"6,607",5.8,42.0,986,991,"6,459"
c. 10 to 19,"8,781","10,381","140,902","140,337",921,8.8,967,9.3,"28,639","12,128","16,511",8.6,20.4,"27,508","12,877","14,631",9.2,19.6,"1,131",0.8,39.2,435,436,"5,696"
d. 20 to 49,"5,370","6,876","208,664","210,384",435,6.3,543,7.8,"34,753","13,023","21,730",6.2,16.5,"38,193","16,425","21,768",7.8,18.2,"-3,440",-1.7,33.0,211,211,"6,178"
e. 50 to 99,"1,817","2,405","161,666","159,736",216,9.1,130,5.5,"29,704","15,019","14,685",9.4,18.6,"25,843","8,707","17,136",5.5,16.2,"3,861",2.4,32.4,37,39,"2,484"
f. 100 to 249,911,"1,237","177,192","178,147",85,6.9,64,5.2,"26,764","12,194","14,570",6.8,15.0,"28,673","9,738","18,935",5.5,16.1,"-1,909",-1.1,30.0,9,9,"1,332"
g. 250 to 499,254,332,"109,269","109,931",17,5.2,12,3.6,"15,687","5,851","9,836",5.3,14.3,"17,011","3,958","13,053",3.6,15.5,"-1,324",-1.2,28.6,1,1,D
h. 500 to 999,110,132,"82,991","84,908",6,4.6,3,2.3,"8,742","4,086","4,656",4.8,10.3,"12,578","2,229","10,349",2.6,14.8,"-3,836",-4.5,20.6,1,1,D
i. 1000+,69,76,"174,454","195,359",1,1.3,4,5.2,"9,652",D,D,D,4.9,"51,463","6,703","44,760",3.4,26.3,"-41,811",-21.4,9.8,1,1,D
m. ALL,"62,732","71,458","1,260,369","1,274,744","8,895",12.3,"9,808",13.6,"214,437","86,376","128,061",6.8,16.8,"243,185","85,237","157,948",6.7,19.1,"-28,748",-2.3,33.6,"5,576","5,591","32,202"
,,1982,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"31,732","34,116","90,947","81,478","6,639",19.7,"5,128",15.2,"34,307","13,634","20,673",16.7,42.1,"15,368",D,"5,682",D,18.9,"18,939",23.2,37.8,"3,004","3,004",D
b. 5 to 9,"14,436","17,411","119,449","114,736","2,190",12.9,"1,301",7.7,"30,645","14,351","16,294",12.5,26.7,"21,219","8,532","12,687",7.4,18.5,"9,426",8.2,37.0,708,708,"4,649"
c. 10 to 19,"9,306","11,070","146,914","144,525","1,115",10.3,654,6.0,"31,649","14,645","17,004",10.1,21.9,"26,870","8,716","18,154",6.0,18.6,"4,779",3.3,37.2,330,331,"4,366"
d. 20 to 49,"5,631","7,181","212,683","212,739",613,8.7,415,5.9,"37,510","18,279","19,231",8.6,17.6,"37,621","12,520","25,101",5.9,17.7,-111,-0.1,35.2,161,162,"4,830"
e. 50 to 99,"1,845","2,399","160,153","161,480",171,7.2,143,6.0,"27,603","11,828","15,775",7.3,17.1,"30,257","9,719","20,538",6.0,18.7,"-2,654",-1.6,34.2,37,37,"2,520"
f. 100 to 249,941,"1,265","178,044","179,907",83,6.6,50,4.0,"24,095","11,959","12,136",6.6,13.4,"27,820","7,306","20,514",4.1,15.5,"-3,725",-2.1,26.8,19,19,"2,813"
g. 250 to 499,261,335,"109,236","108,155",28,8.6,9,2.8,"17,225","9,256","7,969",8.6,15.9,"15,062","3,035","12,027",2.8,13.9,"2,163",2.0,27.8,3,3,"1,012"
h. 500 to 999,130,144,"90,626","92,221",10,7.1,5,3.5,"13,013","6,069","6,944",6.6,14.1,"16,203","2,684","13,519",2.9,17.6,"-3,190",-3.5,28.2,2,2,D
i. 1000+,68,75,"170,544","174,091",3,4.1,1,1.4,"11,172","4,889","6,283",2.8,6.4,"18,265",D,"15,563",D,10.5,"-7,093",-4.1,12.8,,,
m. ALL,"64,350","73,996","1,278,596","1,269,332","10,852",14.9,"7,706",10.6,"227,219","104,910","122,309",8.3,17.9,"208,685","64,900","143,785",5.1,16.4,"18,534",1.5,32.8,"4,264","4,266","26,976"
,,1983,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"33,922","36,509","97,111","87,575","6,254",17.7,"4,610",13.0,"33,507","12,371","21,136",14.1,38.3,"14,435",D,"5,560",D,16.5,"19,072",21.8,33.0,"3,202","3,209","6,156"
b. 5 to 9,"15,074","18,188","127,169","122,373","1,729",9.6,"1,283",7.2,"29,574","11,226","18,348",9.2,24.2,"19,981","8,396","11,585",6.9,16.3,"9,593",7.9,32.6,827,833,"5,454"
c. 10 to 19,"9,193","10,943","150,298","147,104",875,8.1,679,6.3,"31,015","11,728","19,287",8.0,21.1,"24,626","9,129","15,497",6.2,16.7,"6,389",4.4,33.4,390,390,"5,187"
d. 20 to 49,"5,656","7,226","224,881","221,538",470,6.5,445,6.2,"42,332","13,920","28,412",6.3,19.1,"35,646","13,157","22,489",5.9,16.1,"6,686",3.0,32.2,191,194,"5,505"
e. 50 to 99,"1,825","2,310","157,462","157,120",153,6.6,139,6.0,"25,279","10,124","15,155",6.4,16.1,"24,594","9,489","15,105",6.0,15.7,685,0.4,31.4,42,43,D
f. 100 to 249,926,"1,213","182,954","186,030",49,4.0,66,5.4,"23,944","7,450","16,494",4.0,12.9,"30,095","10,035","20,060",5.4,16.2,"-6,151",-3.3,25.8,6,6,948
g. 250 to 499,260,322,"103,173","107,487",9,2.8,11,3.4,"12,097","3,010","9,087",2.8,11.3,"20,724","3,282","17,442",3.1,19.3,"-8,627",-8.0,22.6,4,4,"1,256"
h. 500 to 999,121,132,"82,828","85,875",5,3.8,3,2.3,"7,899","3,404","4,495",4.0,9.2,"13,994","2,289","11,705",2.7,16.3,"-6,095",-7.1,18.4,1,1,D
i. 1000+,69,75,"167,856","172,337",0,0.0,1,1.3,"6,482",0,"6,482",0.0,3.8,"15,444",D,"14,403",D,9.0,"-8,962",-5.2,7.6,,,
m. ALL,"67,046","76,918","1,293,732","1,287,439","9,544",12.7,"7,237",9.6,"212,129","73,233","138,896",5.7,16.5,"199,539","65,693","133,846",5.1,15.5,"12,590",1.0,31.0,"4,663","4,680","28,247"
,,1984,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"33,240","35,873","99,247","89,790","6,030",16.8,"6,003",16.7,"35,881","11,998","23,883",13.4,40.0,"16,967","11,759","5,208",13.1,18.9,"18,914",21.1,37.8,"3,633","3,641","7,041"
b. 5 to 9,"15,400","18,673","134,418","128,133","1,928",10.4,"1,662",9.0,"33,880","12,587","21,293",9.8,26.4,"21,309","10,751","10,558",8.4,16.6,"12,571",9.8,33.2,910,914,"5,889"
c. 10 to 19,"9,437","11,285","162,955","156,130",930,8.3,786,7.0,"37,457","12,097","25,360",7.7,24.0,"23,806","10,461","13,345",6.7,15.2,"13,651",8.8,30.4,408,409,"5,394"
d. 20 to 49,"5,729","7,289","234,821","226,168",488,6.7,401,5.5,"46,367","14,749","31,618",6.5,20.5,"29,060","11,552","17,508",5.1,12.8,"17,307",7.7,25.6,179,180,"5,070"
e. 50 to 99,"1,882","2,460","173,450","169,610",160,6.6,131,5.4,"29,653","11,130","18,523",6.6,17.5,"21,973","9,014","12,959",5.3,13.0,"7,680",4.5,26.0,53,53,"3,566"
f. 100 to 249,988,"1,276","193,528","189,232",80,6.4,47,3.7,"30,344","11,667","18,677",6.2,16.0,"21,751","6,327","15,424",3.3,11.5,"8,593",4.5,23.0,16,16,"2,236"
g. 250 to 499,243,313,"102,568","102,695",17,5.5,10,3.2,"13,651","5,519","8,132",5.4,13.3,"13,904","3,620","10,284",3.5,13.5,-253,-0.2,26.6,,,
h. 500 to 999,125,137,"92,586","90,145",12,9.0,5,3.7,"15,533","8,740","6,793",9.7,17.2,"10,651","3,175","7,476",3.5,11.8,"4,882",5.4,23.6,1,1,D
i. 1000+,73,82,"187,914","183,585",4,4.9,3,3.7,"20,210","10,104","10,106",5.5,11.0,"11,552","4,232","7,320",2.3,6.3,"8,658",4.7,12.6,1,1,D
m. ALL,"67,117","77,388","1,381,487","1,335,488","9,649",12.5,"9,048",11.7,"262,976","98,591","164,385",7.4,19.7,"170,973","70,891","100,082",5.3,12.8,"92,003",6.9,25.6,"5,201","5,215","30,947"
,,1985,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"35,598","38,228","105,861","92,257","7,271",19.9,"3,949",10.8,"40,377","14,399","25,978",15.6,43.8,"13,169",D,"5,434",D,14.3,"27,208",29.5,28.6,"1,464","1,467","2,867"
b. 5 to 9,"16,499","19,834","145,431","135,310","2,232",11.5,"1,277",6.6,"39,883","14,779","25,104",10.9,29.5,"19,641","8,343","11,298",6.2,14.5,"20,242",15.0,29.0,443,460,"3,044"
c. 10 to 19,"10,100","12,008","177,033","165,712","1,129",9.6,651,5.5,"45,299","15,042","30,257",9.1,27.3,"22,656","8,655","14,001",5.2,13.7,"22,643",13.6,27.4,225,225,"3,050"
d. 20 to 49,"6,257","7,884","253,750","244,884",595,7.6,491,6.3,"52,984","17,863","35,121",7.3,21.6,"35,252","15,197","20,055",6.2,14.4,"17,732",7.2,28.8,161,161,"5,019"
e. 50 to 99,"2,039","2,685","190,627","184,275",229,8.7,152,5.7,"40,240","15,312","24,928",8.3,21.8,"27,535","10,570","16,965",5.7,14.9,"12,705",6.9,29.8,46,46,D
f. 100 to 249,"1,060","1,406","211,199","208,521",89,6.4,74,5.3,"35,077","12,765","22,312",6.1,16.8,"29,720","11,328","18,392",5.4,14.3,"5,357",2.5,28.6,23,24,"4,137"
g. 250 to 499,286,357,"119,034","118,308",22,6.3,15,4.3,"17,405","7,629","9,776",6.4,14.7,"15,952","5,201","10,751",4.4,13.5,"1,453",1.2,27.0,2,2,D
h. 500 to 999,123,140,"92,679","94,466",5,3.6,4,2.9,"9,079","3,290","5,789",3.5,9.6,"12,652","2,476","10,176",2.6,13.4,"-3,573",-3.8,19.2,,,
i. 1000+,75,85,"188,458","189,683",4,4.8,1,1.2,"17,283","7,537","9,746",4.0,9.1,"19,733",D,"18,581",D,10.4,"-2,450",-1.3,18.2,,,
m. ALL,"72,037","82,627","1,484,072","1,433,416","11,576",14.5,"6,614",8.3,"297,627","108,616","189,011",7.6,20.8,"196,310","70,657","125,653",4.9,13.7,"101,317",7.1,27.4,"2,364","2,385","21,859"
,,1986,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"37,339","39,960","107,978","95,472","8,146",21.1,"5,269",13.7,"41,111","15,808","25,303",16.6,43.1,"16,098",D,"5,835",D,16.9,"25,013",26.2,33.8,"3,440","3,510","6,802"
b. 5 to 9,"17,237","20,666","149,404","140,433","2,518",12.4,"1,633",8.1,"41,154","16,515","24,639",11.8,29.3,"23,212","10,677","12,535",7.6,16.5,"17,942",12.8,33.0,997,"1,023","6,669"
c. 10 to 19,"10,849","12,865","181,007","173,501","1,283",10.2,809,6.4,"42,767","17,090","25,677",9.9,24.6,"27,755","10,781","16,974",6.2,16.0,"15,012",8.6,32.0,462,478,"6,363"
d. 20 to 49,"6,797","8,527","267,019","257,863",746,8.9,445,5.3,"56,927","22,471","34,456",8.7,22.1,"38,615","13,592","25,023",5.3,15.0,"18,312",7.1,30.0,224,225,"6,871"
e. 50 to 99,"2,304","2,976","209,857","203,476",246,8.4,151,5.2,"43,051","17,200","25,851",8.5,21.2,"30,289","10,549","19,740",5.2,14.9,"12,762",6.3,29.8,51,51,"3,499"
f. 100 to 249,"1,147","1,542","231,232","224,485",136,9.0,69,4.6,"44,091","20,070","24,021",8.9,19.6,"30,597","9,824","20,773",4.4,13.6,"13,494",6.0,27.2,27,27,"4,237"
g. 250 to 499,324,397,"129,108","130,630",25,6.4,16,4.1,"18,886","8,891","9,995",6.8,14.5,"21,929","5,874","16,055",4.5,16.8,"-3,043",-2.3,29.0,4,4,"1,231"
h. 500 to 999,127,145,"96,258","99,632",4,2.7,9,6.1,"10,909","3,769","7,140",3.8,10.9,"17,657","7,044","10,613",7.1,17.7,"-6,748",-6.8,21.8,4,4,"3,156"
i. 1000+,79,89,"194,337","198,212",3,3.4,1,1.1,"18,239","6,560","11,679",3.3,9.2,"25,988",D,"20,877",D,13.1,"-7,749",-3.9,18.4,,,
m. ALL,"76,203","87,167","1,566,200","1,523,704","13,107",15.4,"8,402",9.9,"317,135","128,374","188,761",8.4,20.8,"232,140","83,715","148,425",5.5,15.2,"84,995",5.6,30.4,"5,209","5,322","38,828"
,,1987,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"39,018","41,918","115,125","100,933","8,799",21.7,"5,894",14.5,"46,047",D,D,D,45.6,"17,663",D,"6,270",D,17.5,"28,384",28.1,35.0,"4,007","4,041","7,710"
b. 5 to 9,"17,951","21,596","154,070","145,390","2,891",13.7,"1,851",8.8,"43,115","18,998","24,117",13.1,29.7,"25,755","12,179","13,576",8.4,17.7,"17,360",12.0,35.4,"1,094","1,109","7,275"
c. 10 to 19,"11,370","13,840","194,030","186,445","1,543",11.4,"1,008",7.4,"47,270","20,150","27,120",10.8,25.4,"32,099","13,438","18,661",7.2,17.2,"15,171",8.2,34.4,614,617,"8,197"
d. 20 to 49,"7,074","8,909","276,262","269,882",823,9.3,621,7.0,"59,197","24,499","34,698",9.1,21.9,"46,437","18,714","27,723",6.9,17.2,"12,760",4.7,34.4,288,288,"8,412"
