Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"43,217","46,885","124,852","112,175","8,615",18.6,"7,195",15.5,"47,034","16,467","30,567",14.7,41.9,"21,680","13,599","8,081",12.1,19.3,"25,354",22.6,38.6,"5,403","5,410","10,156"
b. 5 to 9,"17,879","21,290","150,562","143,178","2,382",11.3,"1,739",8.3,"40,412","15,596","24,816",10.9,28.2,"25,644","11,130","14,514",7.8,17.9,"14,768",10.3,35.8,"1,185","1,187","7,603"
c. 10 to 19,"10,883","13,118","184,587","177,602","1,243",9.6,825,6.4,"42,431","16,061","26,370",9.0,23.9,"28,461","10,884","17,577",6.1,16.0,"13,970",7.9,32.0,549,551,"7,198"
d. 20 to 49,"6,048","8,111","251,426","245,182",581,7.2,425,5.3,"48,116","17,280","30,836",7.0,19.6,"35,628","12,552","23,076",5.1,14.5,"12,488",5.1,29.0,214,217,"6,246"
e. 50 to 99,"1,864","2,469","172,580","169,380",164,6.7,107,4.4,"30,256","11,119","19,137",6.6,17.9,"23,855","7,474","16,381",4.4,14.1,"6,401",3.8,28.2,39,39,"2,600"
f. 100 to 249,"1,012","1,406","217,149","212,709",99,7.1,69,5.0,"38,675","14,586","24,089",6.9,18.2,"29,795",D,"18,760",D,14.0,"8,880",4.2,28.0,15,15,"2,166"
g. 250 to 499,311,404,"138,773","138,328",19,4.7,16,4.0,"17,681","6,377","11,304",4.6,12.8,"16,790","5,723","11,067",4.1,12.1,891,0.7,24.2,4,4,"1,415"
h. 500 to 999,150,176,"116,332","115,797",3,1.7,2,1.1,"10,646","1,946","8,700",1.7,9.2,"9,577",D,"8,271",D,8.3,"1,069",0.9,16.6,,,
i. 1000+,74,90,"194,382","198,187",0,0.0,0,0.0,"12,017",0,"12,017",0.0,6.1,"19,628",0,"19,628",0.0,9.9,"-7,611",-3.8,12.2,,,
m. ALL,"81,438","93,949","1,550,643","1,512,538","13,106",14.1,"10,378",11.2,"287,268","99,432","187,836",6.6,19.0,"211,058","73,703","137,355",4.9,14.0,"76,210",5.0,28.0,"7,409","7,423","37,384"
,,1980,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"42,973","46,522","119,950","109,826","8,306",17.9,"7,503",16.2,"42,684",D,D,D,38.9,"22,435","13,858","8,577",12.6,20.4,"20,249",18.5,40.8,"5,501","5,509",D
b. 5 to 9,"17,982","21,461","144,995","141,547","2,254",10.6,"1,787",8.4,"35,285","14,683","20,602",10.4,24.9,"28,389","11,618","16,771",8.2,20.1,"6,896",4.8,40.2,"1,218","1,221","7,918"
c. 10 to 19,"11,261","13,706","182,653","182,068","1,087",8.0,923,6.8,"36,016","14,377","21,639",7.9,19.8,"34,846","12,143","22,703",6.7,19.1,"1,170",0.7,38.2,592,593,"7,764"
d. 20 to 49,"6,417","8,554","259,494","256,732",540,6.3,447,5.3,"46,873","15,997","30,876",6.2,18.3,"41,348","13,083","28,265",5.1,16.1,"5,525",2.2,32.2,217,221,"6,318"
e. 50 to 99,"1,970","2,654","177,986","176,316",176,6.7,101,3.9,"28,818","12,085","16,733",6.9,16.3,"25,478","6,737","18,741",3.8,14.5,"3,340",1.8,29.0,42,42,"2,645"
f. 100 to 249,"1,099","1,551","233,546","231,293",79,5.1,51,3.3,"34,005","11,969","22,036",5.2,14.7,"29,498",D,"22,224",D,12.8,"4,507",1.9,25.6,17,17,"2,309"
g. 250 to 499,347,436,"147,764","147,938",11,2.5,8,1.8,"16,474","3,756","12,718",2.5,11.1,"16,822","2,971","13,851",2.0,11.4,-348,-0.3,22.2,2,2,D
h. 500 to 999,154,185,"120,728","120,838",4,2.2,3,1.6,"9,304","2,375","6,929",2.0,7.7,"9,524","1,862","7,662",1.5,7.9,-220,-0.2,15.4,,,
i. 1000+,76,93,"203,221","202,894",1,1.1,1,1.1,"11,176",D,D,D,5.5,"10,522",D,"9,448",D,5.2,654,0.3,10.4,,,
m. ALL,"82,279","95,162","1,590,337","1,569,452","12,458",13.2,"10,824",11.4,"260,635","92,510","168,125",5.9,16.6,"218,862","70,620","148,242",4.5,13.9,"41,773",2.7,27.8,"7,589","7,605","37,652"
,,1981,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"42,121","45,609","116,960","109,776","7,501",16.2,"8,644",18.6,"39,063","14,838","24,225",13.5,35.6,"24,694","16,669","8,025",15.2,22.5,"14,369",13.1,45.0,"5,604","5,616",D
b. 5 to 9,"17,468","21,171","142,957","140,863","2,409",11.4,"2,266",10.7,"34,061","15,728","18,333",11.2,24.2,"29,873","14,764","15,109",10.5,21.2,"4,188",3.0,42.4,"1,230","1,234","8,010"
c. 10 to 19,"10,748","13,100","178,410","177,715","1,181",9.0,"1,251",9.5,"37,340","15,645","21,695",8.8,21.0,"35,950","16,723","19,227",9.4,20.2,"1,390",0.8,40.4,602,610,"8,040"
d. 20 to 49,"6,297","8,388","251,684","252,682",625,7.4,647,7.7,"44,838","18,864","25,974",7.5,17.7,"46,833","19,348","27,485",7.7,18.5,"-1,995",-0.8,35.4,274,277,"7,998"
e. 50 to 99,"1,975","2,723","184,840","184,021",191,7.1,138,5.1,"29,328","12,701","16,627",6.9,15.9,"27,690","9,328","18,362",5.1,15.0,"1,638",0.9,30.0,45,45,"3,005"
f. 100 to 249,"1,081","1,586","233,660","235,476",115,7.3,94,6.0,"35,141","17,188","17,953",7.3,14.9,"38,773","14,409","24,364",6.1,16.5,"-3,632",-1.6,29.8,22,24,"3,634"
g. 250 to 499,331,429,"148,014","144,928",31,7.3,18,4.3,"24,254","10,766","13,488",7.4,16.7,"18,081",D,"12,292",D,12.5,"6,173",4.2,25.0,4,4,"1,320"
h. 500 to 999,169,200,"127,908","128,713",8,4.1,2,1.0,"10,883","5,484","5,399",4.3,8.5,"12,492",D,"11,160",D,9.7,"-1,609",-1.2,17.0,,,
i. 1000+,77,93,"215,725","211,394",5,5.4,5,5.4,"31,362","9,610","21,752",4.5,14.8,"22,699","12,184","10,515",5.8,10.7,"8,663",4.1,21.4,1,1,D
m. ALL,"80,267","93,299","1,600,158","1,585,568","12,066",12.8,"13,065",13.9,"286,270","120,824","165,446",7.6,18.1,"257,085","110,546","146,539",7.0,16.2,"29,185",1.9,32.4,"7,782","7,811","46,493"
,,1982,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"42,321","46,281","120,575","109,813","8,888",19.3,"7,181",15.6,"43,211","17,881","25,330",16.3,39.3,"21,687","13,496","8,191",12.3,19.7,"21,524",19.6,39.4,"4,276","4,276","8,004"
b. 5 to 9,"18,135","22,246","149,110","144,315","2,830",13.0,"1,754",8.1,"37,513","18,410","19,103",12.8,26.0,"27,923","11,487","16,436",8.0,19.3,"9,590",6.7,38.6,"1,028","1,028","6,778"
c. 10 to 19,"11,083","13,600","210,046","192,836","1,402",10.5,866,6.5,"68,401","18,474","49,927",9.6,35.5,"33,981","11,689","22,292",6.1,17.6,"34,420",17.9,35.2,450,451,"6,087"
d. 20 to 49,"6,446","8,665","253,390","253,237",783,9.2,537,6.3,"47,124","23,689","23,435",9.4,18.6,"46,817","16,445","30,372",6.5,18.5,307,0.1,37.0,224,224,"6,676"
e. 50 to 99,"2,054","2,794","185,944","185,259",222,8.1,128,4.7,"32,750","15,244","17,506",8.2,17.7,"31,380","8,504","22,876",4.6,16.9,"1,370",0.8,33.8,50,50,"3,360"
f. 100 to 249,"1,132","1,673","238,365","240,068",120,7.3,74,4.5,"36,490","17,984","18,506",7.5,15.2,"39,895",D,"29,166",D,16.6,"-3,405",-1.4,30.4,27,27,"3,687"
g. 250 to 499,345,440,"144,954","148,815",13,3.0,14,3.2,"13,217","4,316","8,901",2.9,8.9,"20,939","4,786","16,153",3.2,14.1,"-7,722",-5.2,17.8,3,3,910
h. 500 to 999,169,204,"124,837","128,913",8,4.0,3,1.5,"10,640","4,849","5,791",3.8,8.3,"18,793","1,645","17,148",1.3,14.6,"-8,153",-6.3,16.6,,,
i. 1000+,74,91,"198,640","211,059",0,0.0,1,1.1,"8,459",0,"8,459",0.0,4.0,"33,297",D,"32,019",D,15.8,"-24,838",-11.8,8.0,,,
m. ALL,"81,759","95,994","1,625,861","1,614,315","14,266",15.1,"10,558",11.1,"297,805","120,847","176,958",7.5,18.4,"274,712","80,059","194,653",5.0,17.0,"23,093",1.4,34.0,"6,058","6,059","35,502"
,,1983,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"45,185","49,201","127,629","116,878","8,097",16.9,"6,561",13.7,"42,178","15,836","26,342",13.5,36.1,"20,676","12,978","7,698",11.1,17.7,"21,502",18.4,35.4,"4,492","4,524","9,005"
b. 5 to 9,"18,694","23,033","157,789","152,784","2,237",9.8,"1,707",7.5,"36,037","14,464","21,573",9.5,23.6,"26,027","11,116","14,911",7.3,17.0,"10,010",6.6,34.0,"1,126","1,131","7,380"
c. 10 to 19,"10,911","13,363","183,208","180,393","1,047",7.9,900,6.8,"36,314","13,748","22,566",7.6,20.1,"30,683","11,967","18,716",6.6,17.0,"5,631",3.1,34.0,548,548,"7,233"
d. 20 to 49,"6,290","8,637","262,691","260,821",611,7.1,497,5.8,"46,938","18,655","28,283",7.2,18.0,"43,197","14,935","28,262",5.7,16.6,"3,741",1.4,33.2,226,229,"6,823"
e. 50 to 99,"2,014","2,737","188,405","187,516",154,5.6,132,4.8,"30,963","10,521","20,442",5.6,16.5,"29,184","8,899","20,285",4.7,15.6,"1,779",0.9,31.2,54,54,"3,546"
f. 100 to 249,"1,070","1,556","228,107","231,178",69,4.4,86,5.5,"32,627","10,064","22,563",4.4,14.1,"38,769","12,212","26,557",5.3,16.8,"-6,142",-2.7,28.2,10,10,"1,305"
g. 250 to 499,344,449,"147,201","149,273",18,4.0,12,2.7,"16,276","6,425","9,851",4.3,10.9,"20,420","4,291","16,129",2.9,13.7,"-4,144",-2.8,21.8,4,4,"1,449"
h. 500 to 999,160,193,"118,746","123,415",1,0.5,0,0.0,"7,783",D,D,D,6.3,"17,120",0,"17,120",0.0,13.9,"-9,337",-7.6,12.6,,,
i. 1000+,81,93,"205,622","219,863",1,1.1,0,0.0,"10,535",D,D,D,4.8,"39,016",0,"39,016",0.0,17.7,"-28,481",-12.9,9.6,,,
m. ALL,"84,749","99,262","1,619,398","1,622,121","12,235",12.5,"9,895",10.1,"259,651","91,345","168,306",5.6,16.0,"265,092","76,398","188,694",4.7,16.3,"-5,441",-0.3,32.0,"6,460","6,500","36,741"
,,1984,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"43,798","47,779","132,040","119,823","8,731",18.1,"9,097",18.9,"48,343","17,326","31,017",14.5,40.3,"23,909","17,531","6,378",14.6,20.0,"24,434",20.3,40.0,"5,022","5,022","9,527"
b. 5 to 9,"18,741","23,333","166,305","159,554","2,519",10.8,"2,414",10.3,"41,926","16,403","25,523",10.3,26.3,"28,423","15,789","12,634",9.9,17.8,"13,503",8.5,35.6,"1,163","1,164","7,627"
c. 10 to 19,"10,902","13,652","196,644","189,394","1,277",9.4,"1,186",8.7,"44,731","16,660","28,071",8.8,23.6,"30,230","15,730","14,500",8.3,16.0,"14,501",7.6,32.0,540,555,"7,357"
d. 20 to 49,"6,296","8,541","274,581","265,935",682,8.0,668,7.8,"57,178","20,694","36,484",7.8,21.5,"39,885","19,951","19,934",7.5,15.0,"17,293",6.5,30.0,257,258,"7,684"
e. 50 to 99,"2,016","2,766","196,475","190,482",223,8.2,156,5.7,"37,559","14,759","22,800",7.7,19.7,"25,573","10,498","15,075",5.5,13.4,"11,986",6.3,26.8,50,50,D
f. 100 to 249,"1,101","1,591","246,987","240,173",92,5.8,58,3.7,"39,782","13,293","26,489",5.5,16.6,"26,154","8,252","17,902",3.4,10.9,"13,628",5.7,21.8,20,20,"2,880"
g. 250 to 499,347,462,"162,577","160,772",21,4.5,21,4.5,"22,156",D,D,D,13.8,"18,546","7,381","11,165",4.6,11.5,"3,610",2.3,23.0,7,7,"2,627"
h. 500 to 999,150,181,"122,367","122,798",3,1.7,4,2.2,"12,187","1,706","10,481",1.4,9.9,"13,049","2,952","10,097",2.4,10.6,-862,-0.7,19.8,1,1,D
i. 1000+,80,97,"203,599","204,323",1,1.0,0,0.0,"9,687",D,D,D,4.7,"11,134",0,"11,134",0.0,5.4,"-1,447",-0.7,9.4,,,
m. ALL,"83,431","98,402","1,701,575","1,653,254","13,549",13.7,"13,604",13.8,"313,549","109,312","204,237",6.6,19.0,"216,903","98,084","118,819",5.9,13.1,"96,646",5.9,26.2,"7,060","7,077","41,785"
,,1985,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"48,979","52,937","140,100","122,827","10,023",20.2,"3,959",8.0,"49,818","19,816","30,002",16.1,40.6,"15,272","7,581","7,691",6.2,12.4,"34,546",28.2,24.8,141,153,316
b. 5 to 9,"20,720","25,412","180,134","168,130","2,936",12.0,"1,239",5.1,"46,378","19,242","27,136",11.4,27.6,"22,369","8,085","14,284",4.8,13.3,"24,009",14.3,26.6,60,71,500
c. 10 to 19,"12,322","15,315","216,349","204,647","1,495",10.1,562,3.8,"47,993","19,705","28,288",9.6,23.5,"24,588","7,517","17,071",3.7,12.0,"23,405",11.5,24.0,45,47,656
d. 20 to 49,"7,060","9,432","300,585","287,362",729,7.9,359,3.9,"60,406","21,924","38,482",7.6,21.0,"33,960","10,748","23,212",3.7,11.8,"26,446",9.2,23.6,37,43,"1,315"
e. 50 to 99,"2,285","3,106","217,240","211,167",233,7.6,137,4.5,"39,938","15,767","24,171",7.5,18.9,"27,791","9,600","18,191",4.5,13.2,"12,147",5.7,26.4,16,16,D
f. 100 to 249,"1,263","1,773","270,160","265,064",106,6.0,69,3.9,"40,574","14,886","25,688",5.6,15.3,"30,382","10,236","20,146",3.9,11.5,"10,192",3.8,23.0,9,9,"1,231"
g. 250 to 499,421,542,"178,509","179,923",24,4.5,19,3.5,"20,211","7,822","12,389",4.3,11.2,"23,038","6,458","16,580",3.6,12.8,"-2,827",-1.6,22.4,3,3,"1,087"
h. 500 to 999,164,193,"125,090","125,756",8,4.2,3,1.6,"12,281","5,540","6,741",4.4,9.8,"13,614","2,154","11,460",1.7,10.8,"-1,333",-1.0,19.6,,,
i. 1000+,89,106,"219,941","229,431",3,2.8,5,4.7,"13,636","3,988","9,648",1.7,5.9,"32,616","9,206","23,410",4.0,14.2,"-18,980",-8.3,11.8,1,1,D
m. ALL,"93,303","108,816","1,848,108","1,794,307","15,557",15.0,"6,352",6.1,"331,235","128,690","202,545",7.2,18.5,"223,630","71,585","152,045",4.0,12.5,"107,605",6.0,25.0,312,343,"7,878"
,,1986,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"50,891","54,943","147,856","131,186","10,848",20.4,"7,263",13.6,"55,590","21,551","34,039",16.4,42.4,"22,250",D,"8,356",D,17.0,"33,340",25.4,34.0,"4,879","4,882","9,374"
b. 5 to 9,"21,876","26,795","199,580","184,134","3,224",12.3,"2,027",7.7,"59,955","21,147","38,808",11.5,32.6,"29,062","13,145","15,917",7.1,15.8,"30,893",16.8,31.6,"1,269","1,269","8,148"
c. 10 to 19,"13,242","16,455","231,847","221,668","1,675",10.4,978,6.1,"53,288","22,283","31,005",10.1,24.0,"32,930","13,012","19,918",5.9,14.9,"20,358",9.1,29.8,578,581,"7,691"
d. 20 to 49,"7,584","10,129","319,150","307,922",911,9.1,568,5.7,"67,021","27,918","39,103",9.1,21.8,"44,564","16,731","27,833",5.4,14.5,"22,457",7.3,29.0,252,254,"7,323"
e. 50 to 99,"2,536","3,400","235,623","230,042",278,8.3,176,5.3,"44,315","19,429","24,886",8.4,19.3,"33,153","12,349","20,804",5.4,14.4,"11,162",4.9,28.8,68,70,"4,939"
f. 100 to 249,"1,392","2,001","304,847","296,025",179,9.2,81,4.1,"54,325","26,142","28,183",8.8,18.4,"36,681","12,576","24,105",4.2,12.4,"17,644",6.0,24.8,21,21,"3,476"
g. 250 to 499,429,554,"186,092","185,584",24,4.4,14,2.6,"20,833","8,343","12,490",4.5,11.2,"19,816","4,540","15,276",2.4,10.7,"1,017",0.5,21.4,2,2,D
h. 500 to 999,174,206,"140,313","137,380",10,4.9,3,1.5,"16,372","6,291","10,081",4.6,11.9,"10,505","1,850","8,655",1.3,7.6,"5,867",4.3,15.2,1,1,D
i. 1000+,93,107,"220,817","221,928",3,2.8,1,0.9,"16,334","6,175","10,159",2.8,7.4,"18,555",D,"17,281",D,8.4,"-2,221",-1.0,14.8,,,
m. ALL,"98,217","114,590","1,986,125","1,915,869","17,152",15.4,"11,111",10.0,"388,033","159,279","228,754",8.3,20.3,"247,516","89,371","158,145",4.7,12.9,"140,517",7.4,25.8,"7,070","7,080","42,482"
,,1987,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"53,098","57,721","156,781","138,387","12,318",22.0,"8,191",14.7,"61,703","24,225","37,478",17.5,44.6,"24,914","16,146","8,768",11.7,18.0,"36,789",26.6,36.0,"5,583","5,615",D
b. 5 to 9,"22,798","27,986","198,919","187,184","3,791",13.9,"2,381",8.7,"56,230","24,853","31,377",13.3,30.0,"32,759","15,511","17,248",8.3,17.5,"23,471",12.5,35.0,"1,443","1,457","9,517"
c. 10 to 19,"13,862","17,643","248,731","238,364","1,927",11.1,"1,251",7.2,"62,317","25,597","36,720",10.7,26.1,"41,582","16,517","25,065",6.9,17.4,"20,735",8.7,34.8,723,728,"9,694"
