Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"104,126","111,728","286,350","259,762","16,744",15.1,"14,893",13.4,"98,942",D,D,D,38.1,"45,766","27,060","18,706",10.4,17.6,"53,176",20.5,35.2,"10,943","10,961","19,465"
b. 5 to 9,"37,916","45,048","312,662","301,051","4,130",9.3,"3,073",6.9,"74,004","27,041","46,963",9.0,24.6,"50,781","19,985","30,796",6.6,16.9,"23,223",7.7,33.8,"1,996","2,005",D
c. 10 to 19,"22,506","27,553","386,510","373,909","2,217",8.1,"1,571",5.8,"82,413","29,008","53,405",7.8,22.0,"57,211","20,855","36,356",5.6,15.3,"25,202",6.7,30.6,895,897,"11,805"
d. 20 to 49,"14,117","17,888","570,261","553,904","1,125",6.3,956,5.4,"107,995","33,469","74,526",6.0,19.5,"75,281","28,721","46,560",5.2,13.6,"32,714",5.9,27.2,431,439,"13,050"
e. 50 to 99,"4,997","6,440","461,682","448,395",381,6.0,286,4.5,"80,644","25,743","54,901",5.7,18.0,"54,070","18,976","35,094",4.2,12.1,"26,574",5.9,24.2,101,103,"6,675"
f. 100 to 249,"2,776","3,733","576,255","570,370",159,4.3,161,4.3,"81,755","23,228","58,527",4.1,14.3,"69,985","24,101","45,884",4.2,12.3,"11,770",2.0,24.6,49,49,"7,366"
g. 250 to 499,843,"1,140","391,619","394,016",38,3.3,46,4.0,"42,648","12,176","30,472",3.1,10.8,"47,441","16,186","31,255",4.1,12.0,"-4,793",-1.2,21.6,7,7,"2,634"
h. 500 to 999,417,547,"380,066","377,181",10,1.8,7,1.3,"38,163","6,323","31,840",1.7,10.1,"32,394","5,094","27,300",1.4,8.6,"5,769",1.5,17.2,3,3,"2,184"
i. 1000+,225,304,"641,792","682,287",1,0.3,6,2.0,"31,794",D,D,D,4.7,"112,783","14,183","98,600",2.1,16.5,"-80,989",-11.8,9.4,1,1,D
m. ALL,"187,923","214,381","4,007,197","3,960,875","24,805",11.6,"20,999",9.9,"638,358","189,212","449,146",4.8,16.1,"545,712","175,161","370,551",4.4,13.8,"92,646",2.3,27.6,"14,426","14,465","78,909"
,,1980,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"101,602","108,962","269,775","251,157","15,080",13.8,"15,371",14.0,"84,792","28,291","56,501",11.3,33.8,"47,556","27,224","20,332",10.8,18.9,"37,236",14.9,37.8,"11,256","11,268",D
b. 5 to 9,"38,198","45,626","304,699","300,592","3,937",8.7,"3,349",7.4,"66,140","25,661","40,479",8.5,22.0,"57,925","21,764","36,161",7.2,19.3,"8,215",2.7,38.6,"2,196","2,203","14,305"
c. 10 to 19,"23,190","28,285","376,856","376,692","2,005",7.1,"1,782",6.3,"69,319","26,572","42,747",7.1,18.4,"68,990","23,503","45,487",6.2,18.3,329,0.1,36.6,"1,095","1,101","14,450"
d. 20 to 49,"14,677","18,447","552,382","554,192","1,104",6.0,"1,030",5.6,"89,218","33,582","55,636",6.1,16.1,"92,837","30,768","62,069",5.6,16.8,"-3,619",-0.7,32.2,520,526,"15,494"
e. 50 to 99,"5,218","6,841","466,789","466,242",359,5.3,309,4.5,"71,346","24,490","46,856",5.3,15.3,"70,251","21,197","49,054",4.5,15.1,"1,095",0.2,30.2,120,121,"8,226"
f. 100 to 249,"2,899","3,930","588,164","592,105",160,4.1,170,4.3,"72,219","23,844","48,375",4.0,12.2,"80,100","24,888","55,212",4.2,13.5,"-7,881",-1.3,24.4,45,45,"5,863"
g. 250 to 499,853,"1,176","406,635","407,753",35,3.0,40,3.4,"42,125","11,847","30,278",2.9,10.3,"44,360","13,381","30,979",3.3,10.9,"-2,235",-0.6,20.6,10,10,"2,934"
h. 500 to 999,449,563,"385,348","386,383",14,2.5,18,3.2,"34,466","9,775","24,691",2.5,8.9,"36,535","12,481","24,054",3.2,9.5,"-2,069",-0.6,17.8,5,5,"3,180"
i. 1000+,224,313,"682,756","687,817",4,1.3,7,2.2,"49,806","9,972","39,834",1.4,7.2,"59,928","11,879","48,049",1.7,8.7,"-10,122",-1.5,14.4,2,2,D
m. ALL,"187,310","214,143","4,033,404","4,022,933","22,698",10.6,"22,076",10.3,"579,431","194,034","385,397",4.8,14.4,"558,482","187,085","371,397",4.7,13.9,"20,949",0.5,27.8,"15,249","15,281","86,802"
,,1981,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"97,258","104,152","252,792","243,285","13,124",12.2,"18,048",16.8,"71,792","24,755","47,037",10.2,29.5,"52,778","33,599","19,179",13.8,21.7,"19,014",7.8,43.4,"11,356","11,373","20,113"
b. 5 to 9,"36,894","44,418","293,658","294,536","3,845",8.6,"4,324",9.7,"59,248","25,321","33,927",8.6,20.1,"61,004","28,075","32,929",9.5,20.7,"-1,756",-0.6,40.2,"2,141","2,147","13,806"
c. 10 to 19,"22,105","27,130","363,970","365,761","2,021",7.4,"2,244",8.2,"66,955","26,942","40,013",7.4,18.3,"70,537","30,216","40,321",8.3,19.3,"-3,582",-1.0,36.6,"1,086","1,087","14,471"
d. 20 to 49,"14,074","17,789","547,067","546,402","1,130",6.3,"1,361",7.6,"97,078","34,442","62,636",6.3,17.8,"95,747","40,344","55,403",7.4,17.5,"1,331",0.3,35.0,581,594,"17,651"
e. 50 to 99,"5,013","6,636","447,001","449,838",451,6.8,401,6.1,"67,714","30,678","37,036",6.8,15.1,"73,387","27,422","45,965",6.1,16.3,"-5,673",-1.2,30.2,154,156,"10,221"
f. 100 to 249,"2,814","3,898","571,545","577,648",257,6.6,198,5.1,"74,837","37,255","37,582",6.4,13.0,"87,043","30,790","56,253",5.3,15.1,"-12,206",-2.1,26.0,44,44,"6,826"
g. 250 to 499,857,"1,166","392,493","399,955",43,3.7,54,4.6,"44,523","14,544","29,979",3.6,11.1,"59,447","18,767","40,680",4.7,14.9,"-14,924",-3.8,22.2,9,9,"2,988"
h. 500 to 999,451,583,"390,949","395,835",16,2.7,19,3.3,"39,164","11,024","28,140",2.8,9.9,"48,935","12,869","36,066",3.3,12.4,"-9,771",-2.5,19.8,3,4,"3,118"
i. 1000+,240,327,"702,193","712,680",9,2.8,6,1.8,"54,936","26,072","28,864",3.7,7.7,"75,909","8,330","67,579",1.2,10.7,"-20,973",-3.0,15.4,,,
m. ALL,"179,706","206,099","3,961,668","3,985,940","20,896",10.0,"26,655",12.7,"576,247","231,033","345,214",5.8,14.5,"624,787","230,412","394,375",5.8,15.7,"-48,540",-1.2,29.0,"15,374","15,414","89,194"
,,1982,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"97,587","105,414","262,759","242,627","16,552",15.7,"14,091",13.4,"83,800","32,605","51,195",13.4,34.5,"43,535","25,760","17,775",10.6,17.9,"40,265",16.6,35.8,"8,366","8,373","15,091"
b. 5 to 9,"37,530","45,842","309,463","299,699","5,018",11.2,"3,201",7.1,"73,411","32,665","40,746",10.9,24.5,"53,882","20,773","33,109",6.9,18.0,"19,529",6.5,36.0,"1,713","1,714","11,120"
c. 10 to 19,"22,212","27,552","369,675","365,110","2,369",8.7,"1,578",5.8,"70,942","30,955","39,987",8.5,19.4,"61,812","21,144","40,668",5.8,16.9,"9,130",2.5,33.8,800,802,"10,704"
d. 20 to 49,"14,091","17,999","559,830","546,729","1,415",8.0,989,5.6,"113,162","43,069","70,093",7.9,20.7,"86,959","29,614","57,345",5.4,15.9,"26,203",4.8,31.8,446,446,"12,936"
e. 50 to 99,"5,005","6,647","449,038","444,976",506,7.7,315,4.8,"75,976","34,663","41,313",7.8,17.1,"67,851","21,223","46,628",4.8,15.2,"8,125",1.9,30.4,113,113,"7,447"
f. 100 to 249,"2,839","4,025","582,924","588,197",234,5.9,179,4.5,"76,781","34,790","41,991",5.9,13.1,"87,326","26,070","61,256",4.4,14.8,"-10,545",-1.7,26.2,45,46,"6,626"
g. 250 to 499,878,"1,193","392,912","398,886",48,4.1,33,2.8,"43,169","16,186","26,983",4.1,10.8,"55,117","11,396","43,721",2.9,13.8,"-11,948",-3.0,21.6,8,8,"2,817"
h. 500 to 999,440,558,"369,308","374,187",20,3.6,15,2.7,"39,874","13,829","26,045",3.7,10.7,"49,632","8,688","40,944",2.3,13.3,"-9,758",-2.6,21.4,1,1,D
i. 1000+,241,314,"640,090","685,034",8,2.5,8,2.5,"37,227","15,476","21,751",2.3,5.4,"127,115","20,903","106,212",3.1,18.6,"-89,888",-13.2,10.8,2,2,D
m. ALL,"180,823","209,544","3,935,999","3,945,445","26,170",12.6,"20,409",9.8,"614,342","254,238","360,104",6.4,15.6,"633,229","185,571","447,658",4.7,16.0,"-18,887",-0.4,31.2,"11,494","11,505","71,611"
,,1983,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"101,451","109,475","272,837","254,143","14,381",13.3,"13,263",12.3,"79,945","27,311","52,634",10.7,31.5,"42,556","25,187","17,369",9.9,16.7,"37,389",14.8,33.4,"8,795","8,803","16,526"
b. 5 to 9,"37,870","46,260","314,315","307,608","3,756",8.2,"3,298",7.2,"65,542","24,437","41,105",7.9,21.3,"52,127","21,422","30,705",7.0,16.9,"13,415",4.4,33.8,"1,983","1,999","12,911"
c. 10 to 19,"22,197","27,579","370,888","369,217","1,802",6.6,"1,674",6.1,"66,106","23,765","42,341",6.4,17.9,"62,763","22,215","40,548",6.0,17.0,"3,343",0.9,34.0,912,919,"12,039"
d. 20 to 49,"13,794","17,576","533,371","535,907","1,070",6.1,"1,183",6.7,"89,461","32,286","57,175",6.0,16.7,"94,532","35,803","58,729",6.7,17.6,"-5,071",-0.9,33.4,503,506,"15,070"
e. 50 to 99,"4,966","6,580","441,480","444,240",404,6.2,340,5.2,"66,871","27,360","39,511",6.2,15.1,"72,391","22,347","50,044",5.0,16.3,"-5,520",-1.2,30.2,126,126,"8,237"
f. 100 to 249,"2,795","3,933","572,509","584,521",211,5.3,199,5.0,"70,695","31,166","39,529",5.3,12.1,"94,719","28,950","65,769",5.0,16.2,"-24,024",-4.1,24.2,44,45,"6,160"
g. 250 to 499,870,"1,166","370,042","386,567",44,3.8,52,4.4,"39,815","15,785","24,030",4.1,10.3,"72,864","17,879","54,985",4.6,18.8,"-33,049",-8.5,20.6,8,8,"2,881"
h. 500 to 999,409,512,"323,909","336,664",12,2.3,12,2.3,"24,958","8,309","16,649",2.5,7.4,"50,467","8,440","42,027",2.5,15.0,"-25,509",-7.6,14.8,,,
i. 1000+,246,317,"579,976","638,933",5,1.6,5,1.6,"31,341","8,492","22,849",1.3,4.9,"149,255","8,502","140,753",1.3,23.4,"-117,914",-18.5,9.8,,,
m. ALL,"184,598","213,398","3,779,327","3,857,800","21,685",10.3,"20,026",9.5,"534,734","198,911","335,823",5.2,13.9,"691,674","190,745","500,929",4.9,17.9,"-156,940",-4.0,27.8,"12,371","12,406","73,824"
,,1984,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"103,372","111,413","285,446","261,462","17,122",15.5,"14,811",13.4,"91,540","32,676","58,864",12.5,35.0,"43,572","27,288","16,284",10.4,16.7,"47,968",18.3,33.4,"9,577","9,601","17,342"
b. 5 to 9,"39,262","48,035","333,049","320,939","4,311",9.1,"3,280",6.9,"73,519","27,908","45,611",8.7,22.9,"49,299","21,219","28,080",6.6,15.4,"24,220",7.5,30.8,"1,883","1,887","12,168"
c. 10 to 19,"22,677","28,285","393,878","383,099","2,058",7.3,"1,597",5.7,"75,887","27,313","48,574",7.1,19.8,"54,328","21,109","33,219",5.5,14.2,"21,559",5.6,28.4,875,881,"11,531"
d. 20 to 49,"13,743","17,302","567,303","545,604","1,094",6.3,"1,013",5.9,"115,782","33,040","82,742",6.1,21.2,"72,383","30,486","41,897",5.6,13.3,"43,399",7.9,26.6,435,445,"13,102"
e. 50 to 99,"4,991","6,697","475,838","463,329",408,6.1,314,4.7,"82,437","27,648","54,789",6.0,17.8,"57,419","21,494","35,925",4.6,12.4,"25,018",5.4,24.8,113,115,"7,855"
f. 100 to 249,"2,752","3,917","603,384","592,851",198,5.1,150,3.9,"89,054","29,955","59,099",5.1,15.0,"67,988","21,988","46,000",3.7,11.5,"21,066",3.5,23.0,47,47,"6,605"
g. 250 to 499,829,"1,092","374,431","373,671",43,3.9,35,3.2,"42,465","15,024","27,441",4.0,11.4,"40,944","11,982","28,962",3.2,11.0,"1,521",0.4,22.0,7,7,"2,678"
h. 500 to 999,401,501,"339,652","337,287",21,4.3,8,1.6,"39,685","13,665","26,020",4.1,11.8,"34,954","6,408","28,546",1.9,10.4,"4,731",1.4,20.8,2,2,D
i. 1000+,238,297,"584,388","589,239",8,2.7,7,2.4,"52,546","15,149","37,397",2.6,8.9,"62,248","13,603","48,645",2.3,10.6,"-9,702",-1.7,17.8,1,1,D
m. ALL,"188,265","217,539","3,957,369","3,867,481","25,263",11.7,"21,215",9.8,"662,915","222,378","440,537",5.7,17.1,"483,135","175,577","307,558",4.5,12.5,"179,780",4.6,25.0,"12,940","12,986","76,271"
,,1985,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"104,125","112,253","290,710","265,075","17,525",15.8,"14,691",13.3,"95,717","33,057","62,660",12.5,36.1,"44,447","27,619","16,828",10.4,16.8,"51,270",19.3,33.6,"9,662","9,675","17,936"
b. 5 to 9,"40,451","49,008","341,538","329,573","4,375",9.0,"3,691",7.6,"76,408","28,493","47,915",8.6,23.2,"52,478","23,938","28,540",7.3,15.9,"23,930",7.3,31.8,"2,134","2,149","13,990"
c. 10 to 19,"23,592","29,318","411,831","399,580","2,293",7.9,"1,899",6.5,"83,377","30,402","52,975",7.6,20.9,"58,875","25,005","33,870",6.3,14.7,"24,502",6.2,29.4,"1,043","1,059","13,966"
d. 20 to 49,"14,378","18,013","573,023","560,636","1,179",6.5,"1,174",6.5,"104,534","35,705","68,829",6.4,18.6,"79,759","35,977","43,782",6.4,14.2,"24,775",4.4,28.4,556,565,"16,990"
e. 50 to 99,"5,163","6,841","480,474","477,610",433,6.3,487,7.1,"77,655","29,244","48,411",6.1,16.3,"71,926","33,033","38,893",6.9,15.1,"5,729",1.2,30.2,183,184,D
f. 100 to 249,"2,915","4,117","612,929","616,858",194,4.7,202,4.9,"76,825","28,168","48,657",4.6,12.5,"84,682","30,244","54,438",4.9,13.7,"-7,857",-1.2,25.0,75,77,"10,960"
g. 250 to 499,885,"1,157","388,622","391,907",40,3.4,47,4.0,"41,638","14,185","27,453",3.6,10.6,"48,207","15,744","32,463",4.0,12.3,"-6,569",-1.7,21.2,12,14,"4,855"
h. 500 to 999,430,543,"361,038","367,695",13,2.4,17,3.1,"31,215","7,921","23,294",2.2,8.5,"44,529","11,555","32,974",3.1,12.1,"-13,314",-3.6,17.0,6,6,"4,263"
i. 1000+,236,289,"558,968","584,790",5,1.7,7,2.4,"28,674","11,020","17,654",1.9,4.9,"80,317","27,129","53,188",4.6,13.7,"-51,643",-8.8,9.8,2,2,D
m. ALL,"192,175","221,539","4,019,133","3,993,724","26,057",11.9,"22,215",10.1,"616,043","218,195","397,848",5.5,15.4,"565,220","230,244","334,976",5.8,14.2,"50,823",1.2,28.4,"13,673","13,731","114,355"
,,1986,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"106,915","114,651","296,330","268,222","19,049",16.9,"14,088",12.5,"100,065","36,225","63,840",13.5,37.3,"43,849","26,350","17,499",9.8,16.3,"56,216",21.0,32.6,"9,395","9,397","17,258"
b. 5 to 9,"41,829","50,618","349,863","336,778","5,070",10.2,"3,539",7.1,"79,865","33,255","46,610",9.9,23.7,"53,695","23,036","30,659",6.8,15.9,"26,170",7.8,31.8,"2,146","2,150","13,980"
c. 10 to 19,"24,558","30,663","426,025","413,755","2,576",8.5,"1,799",5.9,"86,744","34,329","52,415",8.3,21.0,"62,203","23,765","38,438",5.7,15.0,"24,541",6.0,30.0,"1,022","1,032","13,683"
d. 20 to 49,"15,422","19,146","598,036","584,121","1,517",8.0,"1,139",6.0,"114,225","45,791","68,434",7.8,19.6,"86,395","34,561","51,834",5.9,14.8,"27,830",4.8,29.6,609,610,"18,259"
e. 50 to 99,"5,501","7,322","509,938","501,324",566,7.8,393,5.4,"89,134","38,458","50,676",7.7,17.8,"71,906","26,765","45,141",5.3,14.3,"17,228",3.5,28.6,179,179,"12,158"
f. 100 to 249,"3,077","4,322","645,524","641,133",288,6.7,182,4.3,"93,871","41,734","52,137",6.5,14.6,"85,088","27,199","57,889",4.2,13.3,"8,783",1.3,26.6,68,68,D
g. 250 to 499,896,"1,174","393,097","397,711",57,4.9,58,4.9,"48,727","19,902","28,825",5.0,12.3,"57,954","19,773","38,181",5.0,14.6,"-9,227",-2.3,24.6,20,20,"7,098"
h. 500 to 999,426,528,"343,238","353,538",10,1.9,16,3.0,"26,291","6,818","19,473",1.9,7.4,"46,892","10,292","36,600",2.9,13.3,"-20,601",-5.9,14.8,6,6,"3,779"
i. 1000+,237,298,"577,127","580,985",5,1.7,4,1.3,"50,518","20,075","30,443",3.5,8.7,"58,234","5,270","52,964",0.9,10.0,"-7,716",-1.3,17.4,2,2,D
m. ALL,"198,861","228,722","4,139,178","4,077,567","29,138",12.9,"21,218",9.4,"689,440","276,587","412,853",6.8,16.9,"566,216","197,011","369,205",4.8,13.9,"123,224",3.0,27.8,"13,447","13,464","99,404"
,,1987,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"110,002","117,995","307,853","276,655","20,775",18.0,"14,843",12.9,"108,163",D,D,D,39.1,"45,767","28,177","17,590",10.2,16.5,"62,396",22.6,33.0,"10,076","10,131",D
