Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"54,207","56,902","148,812","134,579","8,730",15.4,"7,615",13.5,"51,153",D,D,D,38.0,"22,686","13,929","8,757",10.4,16.9,"28,467",21.1,33.8,"5,607","5,615","10,124"
b. 5 to 9,"21,058","24,251","173,097","163,678","2,382",10.0,"1,639",6.9,"44,347","15,543","28,804",9.5,27.1,"25,508","10,521","14,987",6.4,15.6,"18,839",11.5,31.2,"1,059","1,062","6,842"
c. 10 to 19,"12,837","14,567","206,589","198,942","1,130",7.8,837,5.8,"44,790","14,787","30,003",7.4,22.5,"29,495","11,332","18,163",5.7,14.8,"15,295",7.7,29.6,491,492,"6,618"
d. 20 to 49,"8,087","9,729","314,582","303,970",651,6.7,540,5.6,"63,975","19,632","44,343",6.5,21.0,"42,750","16,251","26,499",5.3,14.1,"21,225",6.9,28.2,253,254,"7,620"
e. 50 to 99,"2,948","3,749","270,014","262,735",221,5.9,173,4.6,"47,495","15,261","32,234",5.8,18.1,"32,936","11,761","21,175",4.5,12.5,"14,559",5.6,25.0,74,75,"5,117"
f. 100 to 249,"1,629","2,131","330,654","322,729",105,4.9,98,4.6,"54,373","15,871","38,502",4.9,16.8,"38,522",D,"24,794",D,11.9,"15,851",4.9,23.8,32,32,"4,681"
g. 250 to 499,446,568,"189,545","188,725",27,4.8,9,1.6,"22,857","8,571","14,286",4.5,12.1,"21,217","2,924","18,293",1.5,11.2,"1,640",0.9,22.4,1,1,D
h. 500 to 999,221,274,"194,901","192,316",4,1.5,4,1.5,"19,522","2,741","16,781",1.4,10.2,"14,354","2,824","11,530",1.5,7.5,"5,168",2.7,15.0,1,1,D
i. 1000+,134,160,"377,348","382,364",2,1.3,2,1.3,"38,034",D,D,D,9.9,"48,065",D,"42,837",D,12.6,"-10,031",-2.7,19.8,1,1,D
m. ALL,"101,567","112,331","2,205,542","2,150,038","13,252",11.9,"10,917",9.8,"386,546","115,661","270,885",5.4,18.0,"275,533","88,498","187,035",4.1,12.8,"111,013",5.2,25.6,"7,519","7,533","45,723"
,,1980,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"53,312","56,015","141,496","130,660","8,328",14.9,"7,461",13.4,"45,441",D,D,D,34.8,"23,769","13,745","10,024",10.5,18.2,"21,672",16.6,36.4,"5,397","5,408","9,845"
b. 5 to 9,"21,551","24,665","167,673","163,695","2,185",8.9,"1,775",7.3,"37,678","14,173","23,505",8.7,23.0,"29,722","11,462","18,260",7.0,18.2,"7,956",4.8,36.4,"1,152","1,160","7,531"
c. 10 to 19,"13,414","15,316","210,845","207,382","1,042",6.8,932,6.1,"42,744","13,773","28,971",6.6,20.6,"35,817","12,311","23,506",5.9,17.3,"6,927",3.3,34.6,576,576,"7,585"
d. 20 to 49,"8,399","10,065","315,339","311,357",567,5.6,583,5.8,"58,536","17,398","41,138",5.6,18.8,"50,571","17,413","33,158",5.6,16.2,"7,965",2.6,32.4,298,303,"8,921"
e. 50 to 99,"3,119","3,910","281,810","275,807",184,4.7,186,4.8,"50,564","12,437","38,127",4.5,18.3,"38,557","12,704","25,853",4.6,14.0,"12,007",4.3,28.0,72,74,"5,263"
f. 100 to 249,"1,773","2,328","353,297","348,351",119,5.1,103,4.4,"56,479","17,086","39,393",4.9,16.2,"46,586","15,765","30,821",4.5,13.4,"9,893",2.8,26.8,41,42,"6,378"
g. 250 to 499,487,618,"213,084","208,985",26,4.2,17,2.8,"32,308","9,136","23,172",4.4,15.5,"24,110","5,866","18,244",2.8,11.5,"8,198",4.0,23.0,4,4,"1,326"
h. 500 to 999,219,273,"190,005","189,216",5,1.8,4,1.5,"17,287","2,996","14,291",1.6,9.1,"15,709","2,650","13,059",1.4,8.3,"1,578",0.8,16.6,1,1,D
i. 1000+,145,173,"402,971","405,336",2,1.1,4,2.3,"33,061",D,D,D,8.2,"37,793","8,711","29,082",2.1,9.3,"-4,732",-1.1,16.4,1,1,D
m. ALL,"102,419","113,363","2,276,520","2,240,789","12,458",11.0,"11,065",9.8,"374,098","108,714","265,384",4.9,16.7,"302,634","100,627","202,007",4.5,13.5,"71,464",3.2,27.0,"7,542","7,569","48,711"
,,1981,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"52,366","54,783","140,723","130,593","7,741",14.0,"8,595",15.5,"45,704",D,D,D,35.0,"25,443","16,219","9,224",12.4,19.5,"20,261",15.5,39.0,"5,320","5,330","9,587"
b. 5 to 9,"21,079","24,262","166,408","163,473","2,155",8.9,"2,253",9.3,"37,201","14,023","23,178",8.6,22.8,"31,331","14,725","16,606",9.0,19.2,"5,870",3.6,38.4,"1,147","1,148","7,447"
c. 10 to 19,"12,922","14,941","206,969","204,301","1,107",7.4,"1,203",8.0,"41,818","14,783","27,035",7.2,20.5,"36,481","16,137","20,344",7.9,17.9,"5,337",2.6,35.8,560,562,"7,493"
d. 20 to 49,"8,462","10,062","315,065","312,477",670,6.6,761,7.5,"57,250","20,173","37,077",6.5,18.3,"52,073","22,929","29,144",7.3,16.7,"5,177",1.6,33.4,311,314,"9,156"
e. 50 to 99,"3,071","3,850","268,308","267,765",272,7.1,270,7.0,"45,066","18,471","26,595",6.9,16.8,"43,979","18,662","25,317",7.0,16.4,"1,087",0.4,32.8,77,78,"5,137"
f. 100 to 249,"1,804","2,403","348,999","351,810",149,6.2,132,5.5,"50,212","21,866","28,346",6.2,14.3,"55,834","19,954","35,880",5.7,15.9,"-5,622",-1.6,28.6,37,37,"5,666"
g. 250 to 499,467,580,"189,009","195,336",27,4.6,44,7.5,"24,723","9,388","15,335",4.8,12.7,"37,376","14,397","22,979",7.4,19.1,"-12,653",-6.4,25.4,6,6,"1,976"
h. 500 to 999,243,305,"198,959","202,551",10,3.3,6,2.0,"20,394","6,860","13,534",3.4,10.1,"27,579","4,729","22,850",2.3,13.6,"-7,185",-3.5,20.2,1,1,D
i. 1000+,146,182,"420,997","430,498",2,1.1,8,4.3,"42,467",D,D,D,9.9,"61,470","28,398","33,072",6.6,14.3,"-19,003",-4.4,19.8,1,2,D
m. ALL,"100,560","111,368","2,255,437","2,258,804","12,133",10.8,"13,272",11.8,"364,835","124,231","240,604",5.5,16.2,"371,566","156,150","215,416",6.9,16.4,"-6,731",-0.2,32.4,"7,460","7,478","57,603"
,,1982,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"53,263","56,250","143,293","130,541","9,572",17.3,"7,154",12.9,"47,746","18,696","29,050",14.3,36.6,"22,242","13,263","8,979",10.2,17.0,"25,504",19.6,34.0,"4,259","4,259","7,849"
b. 5 to 9,"21,723","25,143","170,800","164,299","2,805",11.4,"1,632",6.6,"40,808","18,042","22,766",11.0,24.8,"27,805","10,593","17,212",6.4,16.9,"13,003",7.9,33.8,882,882,"5,719"
c. 10 to 19,"13,442","15,690","212,074","207,553","1,431",9.3,829,5.4,"43,545","19,005","24,540",9.2,21.0,"34,503","11,214","23,289",5.4,16.6,"9,042",4.4,33.2,410,411,"5,525"
d. 20 to 49,"8,860","10,561","320,535","315,838",874,8.4,567,5.4,"59,562","26,112","33,450",8.3,18.9,"50,168","16,899","33,269",5.4,15.9,"9,394",3.0,31.8,274,274,"8,073"
e. 50 to 99,"3,199","4,122","284,192","281,267",346,8.5,218,5.4,"48,659","23,407","25,252",8.3,17.3,"42,809","14,802","28,007",5.3,15.2,"5,850",2.1,30.4,86,86,"5,874"
f. 100 to 249,"1,821","2,467","359,083","359,815",141,5.8,99,4.0,"48,446","20,582","27,864",5.7,13.5,"49,910","15,353","34,557",4.3,13.9,"-1,464",-0.4,27.0,37,37,"5,612"
g. 250 to 499,489,613,"200,797","202,434",44,7.3,26,4.3,"25,948","14,472","11,476",7.1,12.8,"29,222","8,135","21,087",4.0,14.4,"-3,274",-1.6,25.6,9,9,"2,660"
h. 500 to 999,216,269,"181,506","183,048",5,1.9,5,1.9,"18,208","3,261","14,947",1.8,9.9,"21,291","3,356","17,935",1.8,11.6,"-3,083",-1.7,19.8,,,
i. 1000+,155,193,"453,685","453,796",4,2.1,0,0.0,"32,470","7,686","24,784",1.7,7.2,"32,692",0,"32,692",0.0,7.2,-222,0.0,14.4,,,
m. ALL,"103,168","115,308","2,325,965","2,298,591","15,222",13.4,"10,530",9.3,"365,392","151,263","214,129",6.6,15.9,"310,642","93,615","217,027",4.1,13.5,"54,750",2.4,27.0,"5,957","5,958","41,312"
,,1983,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"55,215","58,283","150,320","137,324","8,459",14.8,"7,012",12.3,"48,266","16,170","32,096",11.8,35.1,"22,273",D,"9,003",D,16.2,"25,993",18.9,32.4,"4,815","4,824","9,115"
b. 5 to 9,"22,247","25,954","177,701","172,499","2,223",8.7,"1,709",6.7,"38,507","14,377","24,130",8.3,22.3,"28,102","11,066","17,036",6.4,16.3,"10,405",6.0,32.6,"1,124","1,132","7,288"
c. 10 to 19,"13,580","15,841","216,467","213,366","1,100",7.0,899,5.7,"41,476","14,773","26,703",6.9,19.4,"35,273","11,993","23,280",5.6,16.5,"6,203",2.9,33.0,547,547,"7,297"
d. 20 to 49,"8,845","10,627","329,327","325,413",600,5.7,583,5.5,"59,749","18,141","41,608",5.6,18.4,"51,920","17,742","34,178",5.5,16.0,"7,829",2.4,32.0,294,295,"8,905"
e. 50 to 99,"3,210","4,067","286,874","284,126",227,5.6,197,4.8,"46,248","15,916","30,332",5.6,16.3,"40,752","13,414","27,338",4.7,14.3,"5,496",2.0,28.6,78,78,D
f. 100 to 249,"1,827","2,469","359,098","361,958",118,4.8,97,3.9,"44,869","17,862","27,007",4.9,12.4,"50,589","14,584","36,005",4.0,14.0,"-5,720",-1.6,24.8,39,39,"5,681"
g. 250 to 499,501,624,"214,289","217,128",32,5.1,29,4.6,"28,911","10,874","18,037",5.0,13.3,"34,588","10,000","24,588",4.6,15.9,"-5,677",-2.6,26.6,6,7,"2,299"
h. 500 to 999,196,244,"154,919","157,343",11,4.6,5,2.1,"16,639","7,415","9,224",4.7,10.6,"21,487","3,402","18,085",2.2,13.7,"-4,848",-3.1,21.2,1,1,D
i. 1000+,168,208,"448,303","463,086",4,1.9,2,1.0,"22,146","7,776","14,370",1.7,4.8,"51,711",D,"48,339",D,11.2,"-29,565",-6.4,9.6,,,
m. ALL,"105,789","118,317","2,337,298","2,332,243","12,774",10.9,"10,533",9.0,"346,811","123,304","223,507",5.3,14.9,"336,695","98,843","237,852",4.2,14.4,"10,116",0.5,28.8,"6,904","6,923","46,503"
,,1984,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"56,994","60,226","161,958","144,143","9,740",16.5,"7,203",12.2,"57,449","18,883","38,566",13.1,39.9,"21,818","13,507","8,311",9.4,15.1,"35,631",24.8,30.2,"4,946","4,951","9,229"
b. 5 to 9,"23,469","27,408","194,249","184,351","2,575",9.6,"1,710",6.3,"46,674","16,666","30,008",9.0,25.3,"26,878","11,096","15,782",6.0,14.6,"19,796",10.7,29.2,"1,079","1,082","7,025"
c. 10 to 19,"14,028","16,318","235,127","224,566","1,250",7.8,882,5.5,"52,274","16,603","35,671",7.4,23.3,"31,151","11,687","19,464",5.2,13.9,"21,123",9.4,27.8,505,506,"6,639"
d. 20 to 49,"9,102","10,814","351,127","336,997",738,6.9,538,5.0,"70,924","22,159","48,765",6.6,21.0,"42,663","16,110","26,553",4.8,12.7,"28,261",8.3,25.4,256,256,"7,358"
e. 50 to 99,"3,306","4,170","309,904","296,131",280,6.8,200,4.9,"63,193","19,345","43,848",6.5,21.3,"35,646","13,971","21,675",4.7,12.0,"27,547",9.3,24.0,73,73,"5,135"
f. 100 to 249,"1,853","2,537","391,203","381,071",128,5.1,97,3.9,"64,668","18,867","45,801",5.0,17.0,"44,403",D,"29,296",D,11.7,"20,265",5.3,23.4,29,29,"4,807"
g. 250 to 499,520,658,"226,355","222,074",35,5.4,16,2.5,"33,597","11,897","21,700",5.4,15.1,"25,034","5,365","19,669",2.4,11.3,"8,563",3.8,22.6,1,1,D
h. 500 to 999,203,254,"173,145","170,611",11,4.4,5,2.0,"19,837","7,848","11,989",4.6,11.6,"14,768","2,942","11,826",1.7,8.7,"5,069",2.9,17.4,,,
i. 1000+,169,210,"468,781","470,454",4,1.9,2,1.0,"33,128","5,250","27,878",1.1,7.0,"36,473",D,"34,263",D,7.8,"-3,345",-0.8,14.0,1,1,D
m. ALL,"109,644","122,595","2,511,849","2,430,398","14,761",12.3,"10,653",8.8,"441,744","137,518","304,226",5.7,18.2,"278,834","91,995","186,839",3.8,11.5,"162,910",6.7,23.0,"6,890","6,899","41,654"
,,1985,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"58,621","61,909","177,879","153,636","10,763",17.9,"7,402",12.3,"71,296",D,D,D,46.4,"22,809","13,952","8,857",9.1,14.8,"48,487",31.6,29.6,"5,134","5,136","9,788"
b. 5 to 9,"24,333","28,215","199,719","190,305","2,771",10.0,"1,995",7.2,"49,058","18,053","31,005",9.5,25.8,"30,230","13,013","17,217",6.8,15.9,"18,828",9.9,31.8,"1,280","1,281","8,331"
c. 10 to 19,"14,677","17,235","246,102","236,802","1,307",7.6,"1,072",6.3,"53,696","17,359","36,337",7.3,22.7,"35,096","14,237","20,859",6.0,14.8,"18,600",7.9,29.6,598,603,"8,022"
d. 20 to 49,"9,589","11,333","364,841","354,532",719,6.4,688,6.1,"72,744","21,633","51,111",6.1,20.5,"52,125","21,185","30,940",6.0,14.7,"20,619",5.8,29.4,353,356,"10,637"
e. 50 to 99,"3,472","4,314","306,931","303,874",236,5.5,283,6.5,"52,760","15,824","36,936",5.2,17.4,"46,646","19,187","27,459",6.3,15.4,"6,114",2.0,30.8,127,127,"8,471"
f. 100 to 249,"2,016","2,769","410,511","410,499",125,4.5,131,4.7,"57,142","18,733","38,409",4.6,13.9,"57,118","19,232","37,886",4.7,13.9,24,0.0,27.8,39,40,"6,279"
g. 250 to 499,563,713,"236,180","236,956",33,4.7,28,3.9,"30,534","11,373","19,161",4.8,12.9,"32,085","9,189","22,896",3.9,13.5,"-1,551",-0.6,25.8,8,8,"2,494"
h. 500 to 999,227,284,"186,678","188,083",15,5.3,10,3.6,"21,339","9,708","11,631",5.2,11.3,"24,148","6,752","17,396",3.6,12.8,"-2,809",-1.5,22.6,3,3,"1,843"
i. 1000+,167,207,"479,370","487,115",1,0.5,8,3.8,"32,463",D,D,D,6.7,"47,953","12,754","35,199",2.6,9.8,"-15,490",-3.1,13.4,3,3,"5,110"
m. ALL,"113,665","126,979","2,608,211","2,561,802","15,970",12.8,"11,617",9.3,"441,032","134,507","306,525",5.3,17.2,"348,210","129,501","218,709",5.1,13.6,"92,822",3.6,27.2,"7,545","7,557","60,975"
,,1986,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"59,846","63,118","171,629","152,093","11,429",18.5,"8,161",13.2,"63,803","22,395","41,408",14.7,41.9,"24,731","15,553","9,178",10.2,16.3,"39,072",25.6,32.6,"5,449","5,452",D
b. 5 to 9,"25,662","29,603","211,865","199,903","3,218",11.1,"2,108",7.3,"55,453","20,933","34,520",10.5,27.7,"31,528","13,742","17,786",6.9,15.8,"23,925",11.9,31.6,"1,367","1,374","8,922"
c. 10 to 19,"15,437","18,131","257,756","247,429","1,571",8.8,"1,137",6.3,"59,103","20,999","38,104",8.5,23.9,"38,449","14,989","23,460",6.1,15.5,"20,654",8.4,31.0,674,674,"8,766"
d. 20 to 49,"10,116","12,080","380,983","370,999",983,8.2,768,6.4,"78,160","29,490","48,670",7.9,21.1,"58,192","23,398","34,794",6.3,15.7,"19,968",5.4,31.4,403,406,"12,223"
e. 50 to 99,"3,735","4,607","326,922","319,188",343,7.5,255,5.6,"63,261","23,395","39,866",7.3,19.8,"47,792","17,720","30,072",5.6,15.0,"15,469",4.8,30.0,121,121,"8,286"
f. 100 to 249,"2,116","2,900","434,316","432,960",169,5.8,161,5.6,"68,596","25,835","42,761",6.0,15.8,"65,883","22,839","43,044",5.3,15.2,"2,713",0.6,30.4,64,64,"9,244"
g. 250 to 499,556,710,"234,893","239,059",34,4.8,39,5.5,"30,656","11,290","19,366",4.7,12.8,"38,987","12,825","26,162",5.4,16.3,"-8,331",-3.5,25.6,14,14,"4,680"
h. 500 to 999,244,300,"195,033","197,311",15,5.1,7,2.4,"23,074","10,104","12,970",5.1,11.7,"27,629","4,222","23,407",2.1,14.0,"-4,555",-2.3,23.4,3,3,"1,907"
i. 1000+,164,200,"463,791","481,009",4,2.0,5,2.5,"33,381","16,992","16,389",3.5,6.9,"67,816","17,094","50,722",3.6,14.1,"-34,435",-7.2,13.8,2,2,D
m. ALL,"117,876","131,649","2,677,188","2,639,951","17,766",13.7,"12,641",9.8,"475,487","181,433","294,054",6.9,18.0,"401,007","142,382","258,625",5.4,15.2,"74,480",2.8,30.4,"8,097","8,110","67,530"
,,1987,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"61,496","64,975","177,304","156,475","12,736",20.1,"8,720",13.8,"68,284","24,944","43,340",15.9,43.6,"26,626","16,887","9,739",10.8,17.0,"41,658",26.6,34.0,"6,050","6,079",D
b. 5 to 9,"27,112","31,161","222,187","209,701","3,716",12.2,"2,405",7.9,"60,689","24,143","36,546",11.5,28.9,"35,716","15,758","19,958",7.5,17.0,"24,973",11.9,34.0,"1,567","1,568","10,234"
c. 10 to 19,"16,088","19,021","265,367","257,308","1,832",9.7,"1,360",7.2,"60,772","24,108","36,664",9.4,23.6,"44,654","18,200","26,454",7.1,17.4,"16,118",6.2,34.8,842,844,"11,115"
